gate_event_id,order_id,depot_id,truck_id,event_type,event_timestamp,tare_weight_kg,gross_weight_kg,rfid_transponder_id,gate_lane
GE-0009027,LO-PS28-01264,kisumu,TRK-0033,GATE_OUT,2026-07-07 10:23:42,16043,49643,RFID-KBC869T,Gross Weighbridge Platform 2
GE-0009028,LO-PS25-01452,nakuru,TRK-0277,ARRIVAL,2026-07-07 12:45:39,0,0,RFID-KBL151R,Outer Lane 1
GE-0009029,LO-PS25-01452,nakuru,TRK-0277,GATE_IN,2026-07-07 12:57:39,13624,0,RFID-KBL151R,Tare Scale 1
GE-0009030,LO-PS25-01452,nakuru,TRK-0277,GATE_OUT,2026-07-07 14:21:41,13624,40504,RFID-KBL151R,Gross Weighbridge Platform 2
GE-0009031,LO-PS25-01453,nakuru,TRK-0301,ARRIVAL,2026-07-07 10:30:25,0,0,RFID-KDC466P,Outer Lane 2
GE-0009032,LO-PS25-01453,nakuru,TRK-0301,GATE_IN,2026-07-07 10:36:25,15865,0,RFID-KDC466P,Tare Scale 2
GE-0009033,LO-PS25-01453,nakuru,TRK-0301,GATE_OUT,2026-07-07 12:01:48,15865,49465,RFID-KDC466P,Gross Weighbridge Platform 2
GE-0009034,LO-PS28-01265,kisumu,TRK-0112,ARRIVAL,2026-07-08 14:50:05,0,0,RFID-KBN538R,Outer Lane 3
GE-0009035,LO-PS28-01265,kisumu,TRK-0112,GATE_IN,2026-07-08 14:56:05,12713,0,RFID-KBN538R,Tare Scale 2
GE-0009036,LO-PS28-01265,kisumu,TRK-0112,GATE_OUT,2026-07-08 16:13:23,12713,33573,RFID-KBN538R,Gross Weighbridge Platform 2
GE-0009037,LO-KOTPS1-01867,mombasa,TRK-0269,ARRIVAL,2026-07-08 11:09:38,0,0,RFID-KBW839R,Outer Lane 2
GE-0009038,LO-KOTPS1-01867,mombasa,TRK-0269,GATE_IN,2026-07-08 11:18:38,14302,0,RFID-KBW839R,Tare Scale 2
GE-0009039,LO-KOTPS1-01867,mombasa,TRK-0269,GATE_OUT,2026-07-08 13:07:55,14302,39632,RFID-KBW839R,Gross Weighbridge Platform 1
GE-0009040,LO-KOTPS1-01868,mombasa,TRK-0522,ARRIVAL,2026-07-08 16:14:58,0,0,RFID-KBQ133F,Outer Lane 1
GE-0009041,LO-KOTPS1-01868,mombasa,TRK-0522,GATE_IN,2026-07-08 16:20:58,12636,0,RFID-KBQ133F,Tare Scale 2
GE-0009042,LO-KOTPS1-01868,mombasa,TRK-0522,GATE_OUT,2026-07-08 17:24:17,12636,33496,RFID-KBQ133F,Gross Weighbridge Platform 1
GE-0009043,LO-PS27-01348,eldoret,TRK-0506,ARRIVAL,2026-07-08 18:04:51,0,0,RFID-KCC748H,Outer Lane 3
GE-0009044,LO-PS27-01348,eldoret,TRK-0506,GATE_IN,2026-07-08 18:22:51,14042,0,RFID-KCC748H,Tare Scale 2
GE-0009045,LO-PS27-01348,eldoret,TRK-0506,GATE_OUT,2026-07-08 19:48:36,14042,40922,RFID-KCC748H,Gross Weighbridge Platform 2
GE-0009046,LO-KOTPS1-01869,mombasa,TRK-0195,ARRIVAL,2026-07-08 09:52:26,0,0,RFID-KBH728Q,Outer Lane 2
GE-0009047,LO-KOTPS1-01869,mombasa,TRK-0195,GATE_IN,2026-07-08 10:08:26,13046,0,RFID-KBH728Q,Tare Scale 1
GE-0009048,LO-KOTPS1-01869,mombasa,TRK-0195,GATE_OUT,2026-07-08 11:28:55,13046,36566,RFID-KBH728Q,Gross Weighbridge Platform 1
GE-0009049,LO-KOTPS1-01870,mombasa,TRK-0606,ARRIVAL,2026-07-08 16:09:33,0,0,RFID-KDY391Q,Outer Lane 1
GE-0009050,LO-KOTPS1-01870,mombasa,TRK-0606,GATE_IN,2026-07-08 16:19:33,13132,0,RFID-KDY391Q,Tare Scale 2
GE-0009051,LO-KOTPS1-01870,mombasa,TRK-0606,GATE_OUT,2026-07-08 17:39:18,13132,33992,RFID-KDY391Q,Gross Weighbridge Platform 1
GE-0009052,LO-PS10-02188,nairobi,TRK-0120,ARRIVAL,2026-07-08 15:23:09,0,0,RFID-KBH378B,Outer Lane 3
GE-0009053,LO-PS10-02188,nairobi,TRK-0120,GATE_IN,2026-07-08 15:28:09,13029,0,RFID-KBH378B,Tare Scale 1
GE-0009054,LO-PS10-02188,nairobi,TRK-0120,GATE_OUT,2026-07-08 16:31:32,13029,33889,RFID-KBH378B,Gross Weighbridge Platform 2
GE-0009055,LO-PS28-01266,kisumu,TRK-0150,ARRIVAL,2026-07-08 17:19:33,0,0,RFID-KBC239N,Outer Lane 3
GE-0009056,LO-PS28-01266,kisumu,TRK-0150,GATE_IN,2026-07-08 17:27:33,15678,0,RFID-KBC239N,Tare Scale 1
GE-0009057,LO-PS28-01266,kisumu,TRK-0150,GATE_OUT,2026-07-08 18:52:22,15678,43988,RFID-KBC239N,Gross Weighbridge Platform 1
GE-0009058,LO-PS27-01349,eldoret,TRK-0159,ARRIVAL,2026-07-08 15:28:17,0,0,RFID-KDS946F,Outer Lane 1
GE-0009059,LO-PS27-01349,eldoret,TRK-0159,GATE_IN,2026-07-08 15:46:17,13577,0,RFID-KDS946F,Tare Scale 2
GE-0009060,LO-PS27-01349,eldoret,TRK-0159,GATE_OUT,2026-07-08 16:57:49,13577,40457,RFID-KDS946F,Gross Weighbridge Platform 2
GE-0009061,LO-PS10-02189,nairobi,TRK-0591,ARRIVAL,2026-07-08 08:57:38,0,0,RFID-KDU280M,Outer Lane 1
GE-0009062,LO-PS10-02189,nairobi,TRK-0591,GATE_IN,2026-07-08 09:03:38,14149,0,RFID-KDU280M,Tare Scale 1
GE-0009063,LO-PS10-02189,nairobi,TRK-0591,GATE_OUT,2026-07-08 10:32:14,14149,39479,RFID-KDU280M,Gross Weighbridge Platform 2
GE-0009064,LO-KOTPS1-01871,mombasa,TRK-0070,ARRIVAL,2026-07-08 12:45:31,0,0,RFID-KBY726A,Outer Lane 2
GE-0009065,LO-KOTPS1-01871,mombasa,TRK-0070,GATE_IN,2026-07-08 12:57:31,15553,0,RFID-KBY726A,Tare Scale 2
GE-0009066,LO-KOTPS1-01871,mombasa,TRK-0070,GATE_OUT,2026-07-08 14:50:34,15553,46105,RFID-KBY726A,Gross Weighbridge Platform 1
GE-0009067,LO-PS10-02190,nairobi,TRK-0079,ARRIVAL,2026-07-08 12:33:43,0,0,RFID-KDF447E,Outer Lane 2
GE-0009068,LO-PS10-02190,nairobi,TRK-0079,GATE_IN,2026-07-08 12:38:43,14791,0,RFID-KDF447E,Tare Scale 2
GE-0009069,LO-PS10-02190,nairobi,TRK-0079,GATE_OUT,2026-07-08 13:57:57,14791,40121,RFID-KDF447E,Gross Weighbridge Platform 2
GE-0009070,LO-KOTPS1-01872,mombasa,TRK-0081,ARRIVAL,2026-07-08 15:14:18,0,0,RFID-KDG621A,Outer Lane 2
GE-0009071,LO-KOTPS1-01872,mombasa,TRK-0081,GATE_IN,2026-07-08 15:24:18,12820,0,RFID-KDG621A,Tare Scale 2
GE-0009072,LO-KOTPS1-01872,mombasa,TRK-0081,GATE_OUT,2026-07-08 16:42:32,12820,35080,RFID-KDG621A,Gross Weighbridge Platform 2
GE-0009073,LO-PS25-01454,nakuru,TRK-0022,ARRIVAL,2026-07-08 12:05:43,0,0,RFID-KCH780S,Outer Lane 2
GE-0009074,LO-PS25-01454,nakuru,TRK-0022,GATE_IN,2026-07-08 12:16:43,15903,0,RFID-KCH780S,Tare Scale 2
GE-0009075,LO-PS25-01454,nakuru,TRK-0022,GATE_OUT,2026-07-08 13:52:59,15903,46113,RFID-KCH780S,Gross Weighbridge Platform 2
GE-0009076,LO-PS10-02191,nairobi,TRK-0559,ARRIVAL,2026-07-08 11:36:29,0,0,RFID-KCG423R,Outer Lane 2
GE-0009077,LO-PS10-02191,nairobi,TRK-0559,GATE_IN,2026-07-08 11:43:29,15913,0,RFID-KCG423R,Tare Scale 2
GE-0009078,LO-PS10-02191,nairobi,TRK-0559,GATE_OUT,2026-07-08 13:18:37,15913,44223,RFID-KCG423R,Gross Weighbridge Platform 1
GE-0009079,LO-PS25-01455,nakuru,TRK-0290,ARRIVAL,2026-07-08 09:29:45,0,0,RFID-KCD463F,Outer Lane 3
GE-0009080,LO-PS25-01455,nakuru,TRK-0290,GATE_IN,2026-07-08 09:35:45,14950,0,RFID-KCD463F,Tare Scale 1
GE-0009081,LO-PS25-01455,nakuru,TRK-0290,GATE_OUT,2026-07-08 10:35:05,14950,43570,RFID-KCD463F,Gross Weighbridge Platform 1
GE-0009082,LO-PS10-02192,nairobi,TRK-0260,ARRIVAL,2026-07-08 18:16:59,0,0,RFID-KBK249Z,Outer Lane 1
GE-0009083,LO-PS10-02192,nairobi,TRK-0260,GATE_IN,2026-07-08 18:27:59,16567,0,RFID-KBK249Z,Tare Scale 1
GE-0009084,LO-PS10-02192,nairobi,TRK-0260,GATE_OUT,2026-07-08 19:46:05,16567,50167,RFID-KBK249Z,Gross Weighbridge Platform 2
GE-0009085,LO-KOTPS1-01873,mombasa,TRK-0404,ARRIVAL,2026-07-08 18:16:01,0,0,RFID-KBU551T,Outer Lane 3
GE-0009086,LO-KOTPS1-01873,mombasa,TRK-0404,GATE_IN,2026-07-08 18:31:01,14716,0,RFID-KBU551T,Tare Scale 2
GE-0009087,LO-KOTPS1-01873,mombasa,TRK-0404,GATE_OUT,2026-07-08 20:16:34,14716,41536,RFID-KBU551T,Gross Weighbridge Platform 2
GE-0009088,LO-PS10-02193,nairobi,TRK-0204,ARRIVAL,2026-07-08 08:33:53,0,0,RFID-KCC214S,Outer Lane 3
GE-0009089,LO-PS10-02193,nairobi,TRK-0204,GATE_IN,2026-07-08 08:42:53,15980,0,RFID-KCC214S,Tare Scale 2
GE-0009090,LO-PS10-02193,nairobi,TRK-0204,GATE_OUT,2026-07-08 10:03:52,15980,49580,RFID-KCC214S,Gross Weighbridge Platform 2
GE-0009091,LO-PS10-02194,nairobi,TRK-0594,ARRIVAL,2026-07-08 11:06:58,0,0,RFID-KDQ499U,Outer Lane 1
GE-0009092,LO-PS10-02194,nairobi,TRK-0594,GATE_IN,2026-07-08 11:17:58,14042,0,RFID-KDQ499U,Tare Scale 1
GE-0009093,LO-PS10-02194,nairobi,TRK-0594,GATE_OUT,2026-07-08 12:24:40,14042,39482,RFID-KDQ499U,Gross Weighbridge Platform 1
GE-0009094,LO-PS10-02195,nairobi,TRK-0469,ARRIVAL,2026-07-08 11:12:59,0,0,RFID-KDY983C,Outer Lane 3
GE-0009095,LO-PS10-02195,nairobi,TRK-0469,GATE_IN,2026-07-08 11:30:59,13942,0,RFID-KDY983C,Tare Scale 2
GE-0009096,LO-PS10-02195,nairobi,TRK-0469,GATE_OUT,2026-07-08 12:47:56,13942,37782,RFID-KDY983C,Gross Weighbridge Platform 2
GE-0009097,LO-KOTPS1-01874,mombasa,TRK-0441,ARRIVAL,2026-07-08 12:03:46,0,0,RFID-KDR526C,Outer Lane 1
GE-0009098,LO-KOTPS1-01874,mombasa,TRK-0441,GATE_IN,2026-07-08 12:15:46,16241,0,RFID-KDR526C,Tare Scale 2
GE-0009099,LO-KOTPS1-01874,mombasa,TRK-0441,GATE_OUT,2026-07-08 13:52:37,16241,46041,RFID-KDR526C,Gross Weighbridge Platform 1
GE-0009100,LO-PS10-02196,nairobi,TRK-0022,ARRIVAL,2026-07-08 16:34:34,0,0,RFID-KCH780S,Outer Lane 3
GE-0009101,LO-PS10-02196,nairobi,TRK-0022,GATE_IN,2026-07-08 16:45:34,15903,0,RFID-KCH780S,Tare Scale 1
GE-0009102,LO-PS10-02196,nairobi,TRK-0022,GATE_OUT,2026-07-08 18:12:34,15903,47823,RFID-KCH780S,Gross Weighbridge Platform 1
GE-0009103,LO-PS25-01456,nakuru,TRK-0053,ARRIVAL,2026-07-08 17:26:46,0,0,RFID-KCQ710Q,Outer Lane 3
GE-0009104,LO-PS25-01456,nakuru,TRK-0053,GATE_IN,2026-07-08 17:34:46,14050,0,RFID-KCQ710Q,Tare Scale 2
GE-0009105,LO-PS25-01456,nakuru,TRK-0053,GATE_OUT,2026-07-08 18:42:55,14050,42610,RFID-KCQ710Q,Gross Weighbridge Platform 2
GE-0009106,LO-KOTPS1-01875,mombasa,TRK-0461,ARRIVAL,2026-07-08 09:24:54,0,0,RFID-KDP528V,Outer Lane 2
GE-0009107,LO-KOTPS1-01875,mombasa,TRK-0461,GATE_IN,2026-07-08 09:32:54,14901,0,RFID-KDP528V,Tare Scale 1
GE-0009108,LO-KOTPS1-01875,mombasa,TRK-0461,GATE_OUT,2026-07-08 10:45:24,14901,45141,RFID-KDP528V,Gross Weighbridge Platform 1
GE-0009109,LO-KOTPS1-01876,mombasa,TRK-0328,ARRIVAL,2026-07-08 17:22:07,0,0,RFID-KDH452N,Outer Lane 3
GE-0009110,LO-KOTPS1-01876,mombasa,TRK-0328,GATE_IN,2026-07-08 17:31:07,12844,0,RFID-KDH452N,Tare Scale 1
GE-0009111,LO-KOTPS1-01876,mombasa,TRK-0328,GATE_OUT,2026-07-08 19:26:04,12844,33704,RFID-KDH452N,Gross Weighbridge Platform 1
GE-0009112,LO-KOTPS1-01877,mombasa,TRK-0683,ARRIVAL,2026-07-08 10:38:32,0,0,RFID-KCK289R,Outer Lane 2
GE-0009113,LO-KOTPS1-01877,mombasa,TRK-0683,GATE_IN,2026-07-08 10:56:32,14314,0,RFID-KCK289R,Tare Scale 1
GE-0009114,LO-KOTPS1-01877,mombasa,TRK-0683,GATE_OUT,2026-07-08 12:35:37,14314,42874,RFID-KCK289R,Gross Weighbridge Platform 1
GE-0009115,LO-PS10-02198,nairobi,TRK-0337,ARRIVAL,2026-07-08 08:35:20,0,0,RFID-KDR641C,Outer Lane 2
GE-0009116,LO-PS10-02198,nairobi,TRK-0337,GATE_IN,2026-07-08 08:51:20,15708,0,RFID-KDR641C,Tare Scale 2
GE-0009117,LO-PS10-02198,nairobi,TRK-0337,GATE_OUT,2026-07-08 10:01:13,15708,44018,RFID-KDR641C,Gross Weighbridge Platform 1
GE-0009118,LO-PS27-01351,eldoret,TRK-0508,ARRIVAL,2026-07-08 12:05:22,0,0,RFID-KDS402Z,Outer Lane 3
GE-0009119,LO-PS27-01351,eldoret,TRK-0508,GATE_IN,2026-07-08 12:13:22,15860,0,RFID-KDS402Z,Tare Scale 2
GE-0009120,LO-PS27-01351,eldoret,TRK-0508,GATE_OUT,2026-07-08 13:52:50,15860,49460,RFID-KDS402Z,Gross Weighbridge Platform 2
GE-0009121,LO-PS25-01457,nakuru,TRK-0209,ARRIVAL,2026-07-08 11:48:35,0,0,RFID-KCW974P,Outer Lane 1
GE-0009122,LO-PS25-01457,nakuru,TRK-0209,GATE_IN,2026-07-08 12:02:35,15949,0,RFID-KCW974P,Tare Scale 1
GE-0009123,LO-PS25-01457,nakuru,TRK-0209,GATE_OUT,2026-07-08 13:17:50,15949,47869,RFID-KCW974P,Gross Weighbridge Platform 1
GE-0009124,LO-KOTPS1-01878,mombasa,TRK-0674,ARRIVAL,2026-07-08 14:43:02,0,0,RFID-KDB940A,Outer Lane 1
GE-0009125,LO-KOTPS1-01878,mombasa,TRK-0674,GATE_IN,2026-07-08 15:00:02,14978,0,RFID-KDB940A,Tare Scale 1
GE-0009126,LO-KOTPS1-01878,mombasa,TRK-0674,GATE_OUT,2026-07-08 16:05:23,14978,41798,RFID-KDB940A,Gross Weighbridge Platform 2
GE-0009127,LO-PS10-02199,nairobi,TRK-0710,ARRIVAL,2026-07-08 16:52:02,0,0,RFID-KCT403G,Outer Lane 3
GE-0009128,LO-PS10-02199,nairobi,TRK-0710,GATE_IN,2026-07-08 17:06:02,13112,0,RFID-KCT403G,Tare Scale 2
GE-0009129,LO-PS10-02199,nairobi,TRK-0710,GATE_OUT,2026-07-08 18:42:32,13112,36632,RFID-KCT403G,Gross Weighbridge Platform 2
GE-0009130,LO-KOTPS1-01879,mombasa,TRK-0582,ARRIVAL,2026-07-08 16:35:14,0,0,RFID-KBN453H,Outer Lane 2
GE-0009131,LO-KOTPS1-01879,mombasa,TRK-0582,GATE_IN,2026-07-08 16:41:14,13529,0,RFID-KBN453H,Tare Scale 1
GE-0009132,LO-KOTPS1-01879,mombasa,TRK-0582,GATE_OUT,2026-07-08 17:58:34,13529,40409,RFID-KBN453H,Gross Weighbridge Platform 1
GE-0009133,LO-PS27-01353,eldoret,TRK-0742,ARRIVAL,2026-07-08 12:43:04,0,0,RFID-KDH728Y,Outer Lane 3
GE-0009134,LO-PS27-01353,eldoret,TRK-0742,GATE_IN,2026-07-08 13:00:04,12496,0,RFID-KDH728Y,Tare Scale 2
GE-0009135,LO-PS27-01353,eldoret,TRK-0742,GATE_OUT,2026-07-08 14:33:55,12496,33356,RFID-KDH728Y,Gross Weighbridge Platform 2
GE-0009136,LO-KOTPS1-01880,mombasa,TRK-0207,ARRIVAL,2026-07-08 10:19:48,0,0,RFID-KBM743D,Outer Lane 1
GE-0009137,LO-KOTPS1-01880,mombasa,TRK-0207,GATE_IN,2026-07-08 10:37:48,15554,0,RFID-KBM743D,Tare Scale 2
GE-0009138,LO-KOTPS1-01880,mombasa,TRK-0207,GATE_OUT,2026-07-08 11:58:04,15554,47474,RFID-KBM743D,Gross Weighbridge Platform 1
GE-0009139,LO-KOTPS1-01881,mombasa,TRK-0636,ARRIVAL,2026-07-08 18:49:06,0,0,RFID-KCG938N,Outer Lane 2
GE-0009140,LO-KOTPS1-01881,mombasa,TRK-0636,GATE_IN,2026-07-08 19:00:06,16357,0,RFID-KCG938N,Tare Scale 1
GE-0009141,LO-KOTPS1-01881,mombasa,TRK-0636,GATE_OUT,2026-07-08 20:25:18,16357,46157,RFID-KCG938N,Gross Weighbridge Platform 2
GE-0009142,LO-KOTPS1-01882,mombasa,TRK-0214,ARRIVAL,2026-07-08 08:54:42,0,0,RFID-KBW180R,Outer Lane 2
GE-0009143,LO-KOTPS1-01882,mombasa,TRK-0214,GATE_IN,2026-07-08 09:10:42,16168,0,RFID-KBW180R,Tare Scale 2
GE-0009144,LO-KOTPS1-01882,mombasa,TRK-0214,GATE_OUT,2026-07-08 10:18:03,16168,45968,RFID-KBW180R,Gross Weighbridge Platform 1
GE-0009145,LO-PS25-01458,nakuru,TRK-0334,ARRIVAL,2026-07-08 10:43:09,0,0,RFID-KCU543U,Outer Lane 3
GE-0009146,LO-PS25-01458,nakuru,TRK-0334,GATE_IN,2026-07-08 10:52:09,13730,0,RFID-KCU543U,Tare Scale 2
GE-0009147,LO-PS25-01458,nakuru,TRK-0334,GATE_OUT,2026-07-08 12:36:23,13730,40610,RFID-KCU543U,Gross Weighbridge Platform 2
GE-0009148,LO-KOTPS1-01883,mombasa,TRK-0511,ARRIVAL,2026-07-08 10:08:09,0,0,RFID-KCS943P,Outer Lane 2
GE-0009149,LO-KOTPS1-01883,mombasa,TRK-0511,GATE_IN,2026-07-08 10:21:09,16196,0,RFID-KCS943P,Tare Scale 1
GE-0009150,LO-KOTPS1-01883,mombasa,TRK-0511,GATE_OUT,2026-07-08 12:00:17,16196,47996,RFID-KCS943P,Gross Weighbridge Platform 2
GE-0009151,LO-PS10-02200,nairobi,TRK-0492,ARRIVAL,2026-07-08 14:11:08,0,0,RFID-KDE484H,Outer Lane 2
GE-0009152,LO-PS10-02200,nairobi,TRK-0492,GATE_IN,2026-07-08 14:22:08,14128,0,RFID-KDE484H,Tare Scale 1
GE-0009153,LO-PS10-02200,nairobi,TRK-0492,GATE_OUT,2026-07-08 15:26:12,14128,39568,RFID-KDE484H,Gross Weighbridge Platform 1
GE-0009154,LO-KOTPS1-01884,mombasa,TRK-0118,ARRIVAL,2026-07-08 10:21:47,0,0,RFID-KBD961C,Outer Lane 3
GE-0009155,LO-KOTPS1-01884,mombasa,TRK-0118,GATE_IN,2026-07-08 10:32:47,13605,0,RFID-KBD961C,Tare Scale 2
GE-0009156,LO-KOTPS1-01884,mombasa,TRK-0118,GATE_OUT,2026-07-08 11:40:40,13605,37445,RFID-KBD961C,Gross Weighbridge Platform 1
GE-0009157,LO-PS25-01459,nakuru,TRK-0026,ARRIVAL,2026-07-08 13:11:54,0,0,RFID-KBA992B,Outer Lane 1
GE-0009158,LO-PS25-01459,nakuru,TRK-0026,GATE_IN,2026-07-08 13:21:54,12706,0,RFID-KBA992B,Tare Scale 2
GE-0009159,LO-PS25-01459,nakuru,TRK-0026,GATE_OUT,2026-07-08 14:39:13,12706,33566,RFID-KBA992B,Gross Weighbridge Platform 2
GE-0009160,LO-PS25-01460,nakuru,TRK-0595,ARRIVAL,2026-07-08 13:32:15,0,0,RFID-KCG966D,Outer Lane 1
GE-0009161,LO-PS25-01460,nakuru,TRK-0595,GATE_IN,2026-07-08 13:36:15,15813,0,RFID-KCG966D,Tare Scale 2
GE-0009162,LO-PS25-01460,nakuru,TRK-0595,GATE_OUT,2026-07-08 15:13:25,15813,49413,RFID-KCG966D,Gross Weighbridge Platform 1
GE-0009163,LO-KOTPS1-01885,mombasa,TRK-0273,ARRIVAL,2026-07-08 16:54:17,0,0,RFID-KCE606K,Outer Lane 3
GE-0009164,LO-KOTPS1-01885,mombasa,TRK-0273,GATE_IN,2026-07-08 17:01:17,14857,0,RFID-KCE606K,Tare Scale 1
GE-0009165,LO-KOTPS1-01885,mombasa,TRK-0273,GATE_OUT,2026-07-08 18:39:18,14857,41677,RFID-KCE606K,Gross Weighbridge Platform 2
GE-0009166,LO-PS10-02201,nairobi,TRK-0611,ARRIVAL,2026-07-08 15:14:18,0,0,RFID-KBY216U,Outer Lane 2
GE-0009167,LO-PS10-02201,nairobi,TRK-0611,GATE_IN,2026-07-08 15:21:18,15891,0,RFID-KBY216U,Tare Scale 1
GE-0009168,LO-PS10-02201,nairobi,TRK-0611,GATE_OUT,2026-07-08 17:06:31,15891,44201,RFID-KBY216U,Gross Weighbridge Platform 1
GE-0009169,LO-KOTPS1-01886,mombasa,TRK-0480,ARRIVAL,2026-07-08 11:25:49,0,0,RFID-KCG334U,Outer Lane 1
GE-0009170,LO-KOTPS1-01886,mombasa,TRK-0480,GATE_IN,2026-07-08 11:36:49,15837,0,RFID-KCG334U,Tare Scale 2
GE-0009171,LO-KOTPS1-01886,mombasa,TRK-0480,GATE_OUT,2026-07-08 13:01:48,15837,47757,RFID-KCG334U,Gross Weighbridge Platform 1
GE-0009172,LO-KOTPS1-01887,mombasa,TRK-0381,ARRIVAL,2026-07-08 09:57:46,0,0,RFID-KBW219D,Outer Lane 2
GE-0009173,LO-KOTPS1-01887,mombasa,TRK-0381,GATE_IN,2026-07-08 10:07:46,14413,0,RFID-KBW219D,Tare Scale 2
GE-0009174,LO-KOTPS1-01887,mombasa,TRK-0381,GATE_OUT,2026-07-08 11:12:29,14413,44653,RFID-KBW219D,Gross Weighbridge Platform 1
GE-0009175,LO-PS10-02202,nairobi,TRK-0570,ARRIVAL,2026-07-08 19:48:28,0,0,RFID-KBH540E,Outer Lane 2
GE-0009176,LO-PS10-02202,nairobi,TRK-0570,GATE_IN,2026-07-08 19:57:28,12845,0,RFID-KBH540E,Tare Scale 1
GE-0009177,LO-PS10-02202,nairobi,TRK-0570,GATE_OUT,2026-07-08 20:59:18,12845,33705,RFID-KBH540E,Gross Weighbridge Platform 1
GE-0009178,LO-KOTPS1-01888,mombasa,TRK-0673,ARRIVAL,2026-07-08 09:30:38,0,0,RFID-KBD428K,Outer Lane 2
GE-0009179,LO-KOTPS1-01888,mombasa,TRK-0673,GATE_IN,2026-07-08 09:42:38,13992,0,RFID-KBD428K,Tare Scale 1
GE-0009180,LO-KOTPS1-01888,mombasa,TRK-0673,GATE_OUT,2026-07-08 10:50:13,13992,37832,RFID-KBD428K,Gross Weighbridge Platform 1
GE-0009181,LO-PS27-01354,eldoret,TRK-0183,ARRIVAL,2026-07-08 16:32:23,0,0,RFID-KBM990B,Outer Lane 1
GE-0009182,LO-PS27-01354,eldoret,TRK-0183,GATE_IN,2026-07-08 16:46:23,14858,0,RFID-KBM990B,Tare Scale 1
GE-0009183,LO-PS27-01354,eldoret,TRK-0183,GATE_OUT,2026-07-08 17:27:08,14858,14858,RFID-KBM990B,Rejection Exit Lane
GE-0009184,LO-KOTPS1-01889,mombasa,TRK-0692,ARRIVAL,2026-07-08 17:55:32,0,0,RFID-KDU581Q,Outer Lane 1
GE-0009185,LO-KOTPS1-01889,mombasa,TRK-0692,GATE_IN,2026-07-08 18:09:32,13043,0,RFID-KDU581Q,Tare Scale 2
GE-0009186,LO-KOTPS1-01889,mombasa,TRK-0692,GATE_OUT,2026-07-08 19:43:32,13043,36563,RFID-KDU581Q,Gross Weighbridge Platform 1
GE-0009187,LO-PS10-02203,nairobi,TRK-0574,ARRIVAL,2026-07-08 19:44:14,0,0,RFID-KDJ527P,Outer Lane 1
GE-0009188,LO-PS10-02203,nairobi,TRK-0574,GATE_IN,2026-07-08 19:56:14,13625,0,RFID-KDJ527P,Tare Scale 1
GE-0009189,LO-PS10-02203,nairobi,TRK-0574,GATE_OUT,2026-07-08 21:03:22,13625,40505,RFID-KDJ527P,Gross Weighbridge Platform 1
GE-0009190,LO-PS10-02204,nairobi,TRK-0690,ARRIVAL,2026-07-08 14:39:03,0,0,RFID-KCJ719B,Outer Lane 2
GE-0009191,LO-PS10-02204,nairobi,TRK-0690,GATE_IN,2026-07-08 14:50:03,12768,0,RFID-KCJ719B,Tare Scale 1
GE-0009192,LO-PS10-02204,nairobi,TRK-0690,GATE_OUT,2026-07-08 15:55:49,12768,35028,RFID-KCJ719B,Gross Weighbridge Platform 1
GE-0009193,LO-PS10-02205,nairobi,TRK-0031,ARRIVAL,2026-07-08 09:24:41,0,0,RFID-KDK738G,Outer Lane 2
GE-0009194,LO-PS10-02205,nairobi,TRK-0031,GATE_IN,2026-07-08 09:39:41,15196,0,RFID-KDK738G,Tare Scale 2
GE-0009195,LO-PS10-02205,nairobi,TRK-0031,GATE_OUT,2026-07-08 11:15:06,15196,42016,RFID-KDK738G,Gross Weighbridge Platform 2
GE-0009196,LO-PS25-01461,nakuru,TRK-0342,ARRIVAL,2026-07-08 09:33:53,0,0,RFID-KBY752G,Outer Lane 3
GE-0009197,LO-PS25-01461,nakuru,TRK-0342,GATE_IN,2026-07-08 09:40:53,14746,0,RFID-KBY752G,Tare Scale 1
GE-0009198,LO-PS25-01461,nakuru,TRK-0342,GATE_OUT,2026-07-08 10:53:30,14746,40076,RFID-KBY752G,Gross Weighbridge Platform 2
GE-0009199,LO-PS27-01355,eldoret,TRK-0190,ARRIVAL,2026-07-08 12:40:59,0,0,RFID-KCQ996Q,Outer Lane 3
GE-0009200,LO-PS27-01355,eldoret,TRK-0190,GATE_IN,2026-07-08 12:50:59,15628,0,RFID-KCQ996Q,Tare Scale 1
GE-0009201,LO-PS27-01355,eldoret,TRK-0190,GATE_OUT,2026-07-08 14:25:21,15628,43938,RFID-KCQ996Q,Gross Weighbridge Platform 1
GE-0009202,LO-PS10-02206,nairobi,TRK-0726,ARRIVAL,2026-07-08 10:28:02,0,0,RFID-KBL908E,Outer Lane 3
GE-0009203,LO-PS10-02206,nairobi,TRK-0726,GATE_IN,2026-07-08 10:46:02,15382,0,RFID-KBL908E,Tare Scale 2
GE-0009204,LO-PS10-02206,nairobi,TRK-0726,GATE_OUT,2026-07-08 12:18:25,15382,47302,RFID-KBL908E,Gross Weighbridge Platform 1
GE-0009205,LO-KOTPS1-01890,mombasa,TRK-0542,ARRIVAL,2026-07-08 09:34:56,0,0,RFID-KBE460R,Outer Lane 1
GE-0009206,LO-KOTPS1-01890,mombasa,TRK-0542,GATE_IN,2026-07-08 09:50:56,12900,0,RFID-KBE460R,Tare Scale 1
