loading_event_id,order_id,depot_id,loading_position_id,loading_start,loading_end,planned_quantity_litres,actual_quantity_litres,loading_duration_minutes,avg_flow_rate_lpm,dual_arm_used,loading_status,exception_reason
LDG-002381,LO-PS25-01371,nakuru,NKR-P04,2026-07-02 18:04:11,2026-07-02 18:28:02,32000,32000,23.85,2227,True,COMPLETED,
LDG-002382,LO-KOTPS1-01680,mombasa,MBA-P07,2026-07-02 11:50:06,2026-07-02 12:17:47,28000,28000,27.69,1675,False,COMPLETED,
LDG-002383,LO-PS10-01967,nairobi,NBO-P07,2026-07-02 14:18:11,2026-07-02 14:50:13,40000,40000,32.05,1605,False,COMPLETED,
LDG-002384,LO-KOTPS1-01681,mombasa,MBA-P07,2026-07-02 13:09:02,2026-07-02 13:45:41,40000,40000,36.65,1549,False,COMPLETED,
LDG-002385,LO-KOTPS1-01682,mombasa,MBA-P06,2026-07-02 13:41:06,2026-07-02 14:05:45,28000,28000,24.64,1709,False,COMPLETED,
LDG-002386,LO-PS10-01968,nairobi,NBO-P03,2026-07-02 09:06:16,2026-07-02 09:34:25,28000,28000,28.15,1555,False,COMPLETED,
LDG-002387,LO-PS25-01372,nakuru,NKR-P03,2026-07-02 10:12:42,2026-07-02 10:45:20,34000,34000,32.63,1601,False,COMPLETED,
LDG-002388,LO-PS27-01285,eldoret,ELD-P04,2026-07-02 16:11:05,2026-07-02 16:38:11,38000,38000,27.11,2227,True,COMPLETED,
LDG-002389,LO-PS10-01969,nairobi,NBO-P08,2026-07-02 11:49:21,2026-07-02 12:25:20,40000,40000,35.98,1659,False,COMPLETED,
LDG-002390,LO-PS25-01373,nakuru,NKR-P04,2026-07-02 11:41:13,2026-07-02 12:02:48,34000,34000,21.58,2227,True,COMPLETED,
LDG-002391,LO-KOTPS1-01683,mombasa,MBA-P03,2026-07-02 13:10:01,2026-07-02 13:41:06,36000,36000,31.08,1700,False,COMPLETED,
LDG-002392,LO-PS27-01286,eldoret,ELD-P01,2026-07-02 11:40:53,2026-07-02 12:12:33,36000,36000,31.67,1561,False,COMPLETED,
LDG-002393,LO-PS27-01287,eldoret,ELD-P03,2026-07-02 17:00:45,2026-07-02 17:25:32,40000,40000,24.79,2227,True,COMPLETED,
LDG-002394,LO-PS10-01970,nairobi,NBO-P01,2026-07-02 13:36:26,2026-07-02 14:01:10,28000,28000,24.72,1580,False,COMPLETED,
LDG-002395,LO-PS27-01288,eldoret,ELD-P02,2026-07-02 18:48:49,2026-07-02 19:15:31,34000,34000,26.72,1714,False,COMPLETED,
LDG-002396,LO-PS27-01289,eldoret,ELD-P04,2026-07-02 11:38:10,2026-07-02 12:03:23,28000,28000,25.22,1576,False,COMPLETED,
LDG-002397,LO-PS10-01971,nairobi,NBO-P01,2026-07-02 19:19:24,2026-07-02 19:42:51,36000,36000,23.45,2227,True,COMPLETED,
LDG-002398,LO-KOTPS1-01684,mombasa,MBA-P04,2026-07-02 14:44:07,2026-07-02 15:11:32,28000,28000,27.42,1729,False,COMPLETED,
LDG-002399,LO-PS28-01222,kisumu,KSM-P02,2026-07-02 08:54:11,2026-07-02 09:25:34,32000,32000,31.38,1552,False,COMPLETED,
LDG-002400,LO-KOTPS1-01685,mombasa,MBA-P01,2026-07-02 09:47:43,2026-07-02 10:16:19,28000,28000,28.6,1668,False,COMPLETED,
LDG-002401,LO-PS10-01972,nairobi,NBO-P07,2026-07-02 16:56:51,2026-07-02 17:30:27,40000,40000,33.61,1570,False,COMPLETED,
LDG-002402,LO-PS10-01973,nairobi,NBO-P07,2026-07-02 15:23:34,2026-07-02 15:53:56,38000,38000,30.37,1640,False,COMPLETED,
LDG-002403,LO-PS10-01974,nairobi,NBO-P03,2026-07-02 09:36:26,2026-07-02 10:01:00,28000,28000,24.57,1707,False,COMPLETED,
LDG-002404,LO-PS10-01975,nairobi,NBO-P08,2026-07-02 11:33:35,2026-07-02 12:05:17,36000,36000,31.7,1693,False,COMPLETED,
LDG-002405,LO-PS10-01976,nairobi,NBO-P01,2026-07-02 16:48:15,2026-07-02 17:16:03,28000,28000,27.81,1690,False,COMPLETED,
LDG-002406,LO-PS28-01223,kisumu,KSM-P01,2026-07-02 13:15:26,2026-07-02 13:42:03,36000,36000,26.62,2227,True,COMPLETED,
LDG-002407,LO-KOTPS1-01686,mombasa,MBA-P04,2026-07-02 14:08:00,2026-07-02 14:33:29,38000,38000,25.48,2227,True,COMPLETED,
LDG-002408,LO-PS10-01977,nairobi,NBO-P01,2026-07-02 10:39:40,2026-07-02 11:07:29,28000,28000,27.82,1727,False,COMPLETED,
LDG-002409,LO-KOTPS1-01687,mombasa,MBA-P05,2026-07-02 10:34:19,2026-07-02 10:58:39,36000,36000,24.33,2227,True,COMPLETED,
LDG-002410,LO-PS25-01374,nakuru,NKR-P03,2026-07-02 12:39:52,2026-07-02 13:06:58,36000,36000,27.1,2227,True,COMPLETED,
LDG-002411,LO-PS10-01978,nairobi,NBO-P06,2026-07-02 13:49:40,2026-07-02 14:19:08,28000,28000,29.47,1534,False,COMPLETED,
LDG-002412,LO-PS27-01290,eldoret,ELD-P01,2026-07-02 15:07:30,2026-07-02 15:35:49,32000,32000,28.32,1705,False,COMPLETED,
LDG-002413,LO-PS10-01979,nairobi,NBO-P02,2026-07-02 17:31:30,2026-07-02 18:06:49,40000,40000,35.31,1559,False,COMPLETED,
LDG-002414,LO-PS10-01980,nairobi,NBO-P03,2026-07-02 12:10:51,2026-07-02 12:39:00,28000,28000,28.15,1575,False,COMPLETED,
LDG-002415,LO-PS10-01981,nairobi,NBO-P07,2026-07-02 17:16:42,2026-07-02 17:43:34,34000,34000,26.86,1669,False,COMPLETED,
LDG-002416,LO-KOTPS1-01689,mombasa,MBA-P06,2026-07-02 13:41:51,2026-07-02 14:05:32,36000,36000,23.68,2227,True,COMPLETED,
LDG-002417,LO-KOTPS1-01690,mombasa,MBA-P04,2026-07-02 15:47:38,2026-07-02 16:13:18,32000,32000,25.68,1698,False,COMPLETED,
LDG-002418,LO-KOTPS1-01691,mombasa,MBA-P03,2026-07-02 10:49:39,2026-07-02 11:17:32,36000,36000,27.88,1660,False,COMPLETED,
LDG-002419,LO-KOTPS1-01692,mombasa,MBA-P02,2026-07-02 17:44:06,2026-07-02 18:11:13,28000,28000,27.12,1534,False,COMPLETED,
LDG-002420,LO-KOTPS1-01693,mombasa,MBA-P01,2026-07-02 11:57:59,2026-07-02 12:24:51,38000,38000,26.87,2227,True,COMPLETED,
LDG-002421,LO-PS27-01292,eldoret,ELD-P01,2026-07-02 17:17:01,2026-07-02 17:43:10,34000,34000,26.14,2227,True,COMPLETED,
LDG-002422,LO-PS10-01982,nairobi,NBO-P04,2026-07-02 17:58:41,2026-07-02 18:21:39,34000,34000,22.98,2227,True,COMPLETED,
LDG-002423,LO-KOTPS1-01694,mombasa,MBA-P01,2026-07-02 15:55:50,2026-07-02 16:20:47,36000,36000,24.94,2227,True,COMPLETED,
LDG-002424,LO-KOTPS1-01695,mombasa,MBA-P04,2026-07-02 17:23:37,2026-07-02 17:53:06,32000,32000,29.49,1662,False,COMPLETED,
LDG-002425,LO-KOTPS1-01696,mombasa,MBA-P07,2026-07-02 09:40:50,2026-07-02 10:13:51,36000,36000,33.02,1527,False,COMPLETED,
LDG-002426,LO-KOTPS1-01697,mombasa,MBA-P03,2026-07-02 11:42:13,2026-07-02 12:15:23,36000,36000,33.17,1594,False,COMPLETED,
LDG-002427,LO-PS27-01293,eldoret,ELD-P04,2026-07-02 14:43:33,2026-07-02 15:12:51,28000,28000,29.3,1599,False,COMPLETED,
LDG-002428,LO-PS10-01983,nairobi,NBO-P05,2026-07-02 13:32:33,2026-07-02 14:09:11,40000,40000,36.63,1481,False,COMPLETED,
LDG-002429,LO-PS10-01984,nairobi,NBO-P07,2026-07-02 09:45:01,2026-07-02 10:17:43,36000,36000,32.71,1645,False,COMPLETED,
LDG-002430,LO-PS28-01225,kisumu,KSM-P02,2026-07-02 13:30:48,2026-07-02 13:54:35,38000,38000,23.79,2227,True,COMPLETED,
LDG-002431,LO-KOTPS1-01698,mombasa,MBA-P06,2026-07-02 13:45:27,2026-07-02 14:10:41,36000,36000,25.24,2227,True,COMPLETED,
LDG-002432,LO-KOTPS1-01699,mombasa,MBA-P01,2026-07-02 16:15:15,2026-07-02 16:43:47,40000,40000,28.54,2227,True,COMPLETED,
LDG-002433,LO-PS10-01985,nairobi,NBO-P02,2026-07-02 15:37:47,2026-07-02 16:02:56,36000,36000,25.15,2227,True,COMPLETED,
LDG-002434,LO-PS10-01986,nairobi,NBO-P02,2026-07-03 18:15:20,2026-07-03 18:37:57,36000,36000,22.61,2227,True,COMPLETED,
LDG-002435,LO-KOTPS1-01700,mombasa,MBA-P05,2026-07-03 12:04:08,2026-07-03 12:28:40,28000,28000,24.54,1558,False,COMPLETED,
LDG-002436,LO-PS25-01375,nakuru,NKR-P02,2026-07-03 18:14:19,2026-07-03 18:43:00,28000,28000,28.68,1594,False,COMPLETED,
LDG-002437,LO-KOTPS1-01702,mombasa,MBA-P01,2026-07-03 09:36:44,2026-07-03 10:00:16,38000,38000,23.53,2227,True,COMPLETED,
LDG-002438,LO-PS27-01294,eldoret,ELD-P05,2026-07-03 17:45:02,2026-07-03 18:09:00,28000,28000,23.97,1636,False,COMPLETED,
LDG-002439,LO-PS28-01226,kisumu,KSM-P03,2026-07-03 11:26:18,2026-07-03 11:55:03,34000,34000,28.74,1566,False,COMPLETED,
LDG-002440,LO-PS10-01987,nairobi,NBO-P03,2026-07-03 16:51:52,2026-07-03 17:16:05,28000,28000,24.22,1602,False,COMPLETED,
LDG-002441,LO-PS10-01988,nairobi,NBO-P08,2026-07-03 09:44:20,2026-07-03 10:16:42,34000,34000,32.36,1644,False,COMPLETED,
LDG-002442,LO-PS25-01376,nakuru,NKR-P03,2026-07-03 15:40:10,2026-07-03 16:14:50,38000,38000,34.67,1661,False,COMPLETED,
LDG-002443,LO-PS10-01989,nairobi,NBO-P08,2026-07-03 12:50:52,2026-07-03 13:21:22,34000,34000,30.5,1574,False,COMPLETED,
LDG-002444,LO-KOTPS1-01703,mombasa,MBA-P01,2026-07-03 12:36:39,2026-07-03 13:07:18,34000,34000,30.66,1691,False,COMPLETED,
LDG-002445,LO-PS28-01227,kisumu,KSM-P04,2026-07-03 09:39:16,2026-07-03 10:10:56,36000,36000,31.65,1657,False,COMPLETED,
LDG-002446,LO-PS28-01228,kisumu,KSM-P01,2026-07-03 15:18:58,2026-07-03 15:47:39,28000,28000,28.68,1548,False,COMPLETED,
LDG-002447,LO-PS10-01991,nairobi,NBO-P02,2026-07-03 16:58:10,2026-07-03 17:25:24,28000,28000,27.23,1599,False,COMPLETED,
LDG-002448,LO-PS10-01992,nairobi,NBO-P05,2026-07-03 11:27:39,2026-07-03 12:01:24,40000,40000,33.76,1622,False,COMPLETED,
LDG-002449,LO-PS27-01295,eldoret,ELD-P05,2026-07-03 11:21:40,2026-07-03 11:52:20,34000,34000,30.67,1687,False,COMPLETED,
LDG-002450,LO-PS10-01994,nairobi,NBO-P07,2026-07-03 17:35:07,2026-07-03 18:02:03,32000,32000,26.94,1571,False,COMPLETED,
LDG-002451,LO-KOTPS1-01704,mombasa,MBA-P01,2026-07-03 18:05:01,2026-07-03 18:29:07,36000,36000,24.1,2227,True,COMPLETED,
LDG-002452,LO-KOTPS1-01705,mombasa,MBA-P02,2026-07-03 14:39:37,2026-07-03 15:12:14,40000,40000,32.61,1609,False,COMPLETED,
LDG-002453,LO-PS25-01377,nakuru,NKR-P03,2026-07-03 14:59:00,2026-07-03 15:31:22,38000,38000,32.37,1553,False,COMPLETED,
LDG-002454,LO-PS10-01995,nairobi,NBO-P05,2026-07-03 09:04:03,2026-07-03 09:28:29,38000,38000,24.43,2160,True,COMPLETED,
LDG-002455,LO-PS27-01296,eldoret,ELD-P02,2026-07-03 14:49:58,2026-07-03 15:17:29,36000,36000,27.52,1714,False,COMPLETED,
LDG-002456,LO-KOTPS1-01706,mombasa,MBA-P07,2026-07-03 13:22:10,2026-07-03 13:45:37,28000,28000,23.44,1716,False,COMPLETED,
LDG-002457,LO-PS10-01996,nairobi,NBO-P08,2026-07-03 10:50:54,2026-07-03 11:24:21,40000,40000,33.46,1608,False,COMPLETED,
LDG-002458,LO-PS25-01378,nakuru,NKR-P02,2026-07-03 17:17:50,2026-07-03 17:51:04,40000,40000,33.23,1640,False,COMPLETED,
LDG-002459,LO-PS10-01997,nairobi,NBO-P08,2026-07-03 10:40:24,2026-07-03 11:08:44,34000,34000,28.33,1702,False,COMPLETED,
LDG-002460,LO-KOTPS1-01707,mombasa,MBA-P07,2026-07-03 11:46:29,2026-07-03 12:16:43,36000,36000,30.23,1575,False,COMPLETED,
LDG-002461,LO-PS10-01998,nairobi,NBO-P07,2026-07-03 13:54:39,2026-07-03 14:22:35,28000,28000,27.94,1729,False,COMPLETED,
LDG-002462,LO-PS10-01999,nairobi,NBO-P04,2026-07-03 08:56:47,2026-07-03 09:30:27,34000,34000,33.67,1567,False,COMPLETED,
LDG-002463,LO-KOTPS1-01708,mombasa,MBA-P05,2026-07-03 11:50:37,2026-07-03 12:12:48,34000,34000,22.17,2227,True,COMPLETED,
LDG-002464,LO-PS10-02000,nairobi,NBO-P06,2026-07-03 17:50:46,2026-07-03 18:20:32,32000,32000,29.77,1702,False,COMPLETED,
LDG-002465,LO-PS10-02001,nairobi,NBO-P06,2026-07-03 13:57:30,2026-07-03 14:25:24,36000,36000,27.9,2227,True,COMPLETED,
LDG-002466,LO-PS25-01379,nakuru,NKR-P03,2026-07-03 09:58:12,2026-07-03 10:21:30,38000,38000,23.3,2227,True,COMPLETED,
LDG-002467,LO-PS28-01229,kisumu,KSM-P02,2026-07-03 12:01:48,2026-07-03 12:33:38,32000,32000,31.83,1591,False,COMPLETED,
LDG-002468,LO-PS25-01380,nakuru,NKR-P03,2026-07-03 15:52:35,2026-07-03 16:26:33,38000,38000,33.97,1708,False,COMPLETED,
LDG-002469,LO-KOTPS1-01709,mombasa,MBA-P08,2026-07-03 14:18:06,2026-07-03 14:48:41,28000,28000,30.58,1503,False,COMPLETED,
LDG-002470,LO-PS27-01297,eldoret,ELD-P02,2026-07-03 17:57:53,2026-07-03 18:28:41,38000,38000,30.81,1639,False,COMPLETED,
LDG-002471,LO-PS27-01298,eldoret,ELD-P02,2026-07-03 11:49:26,2026-07-03 12:18:18,34000,34000,28.85,1724,False,COMPLETED,
LDG-002472,LO-PS10-02002,nairobi,NBO-P04,2026-07-03 10:27:27,2026-07-03 10:54:44,32000,32000,27.28,1673,False,COMPLETED,
LDG-002473,LO-PS28-01230,kisumu,KSM-P03,2026-07-03 11:44:15,2026-07-03 12:16:37,38000,38000,32.37,1715,False,COMPLETED,
LDG-002474,LO-KOTPS1-01710,mombasa,MBA-P01,2026-07-03 15:21:48,2026-07-03 15:45:37,32000,32000,23.81,2227,True,COMPLETED,
LDG-002475,LO-KOTPS1-01711,mombasa,MBA-P03,2026-07-03 18:43:01,2026-07-03 19:12:34,32000,32000,29.55,1657,False,COMPLETED,
LDG-002476,LO-KOTPS1-01712,mombasa,MBA-P02,2026-07-03 12:00:30,2026-07-03 12:26:18,28000,28000,25.81,1534,False,COMPLETED,
LDG-002477,LO-KOTPS1-01713,mombasa,MBA-P06,2026-07-03 11:30:46,2026-07-03 11:52:42,32000,32000,21.94,2227,True,COMPLETED,
LDG-002478,LO-KOTPS1-01714,mombasa,MBA-P03,2026-07-03 14:45:14,2026-07-03 15:16:14,40000,40000,31.0,1610,False,COMPLETED,
LDG-002479,LO-KOTPS1-01715,mombasa,MBA-P01,2026-07-03 12:28:05,2026-07-03 12:54:39,28000,28000,26.57,1673,False,COMPLETED,
LDG-002480,LO-PS28-01231,kisumu,KSM-P03,2026-07-03 14:08:10,2026-07-03 14:36:17,32000,32000,28.12,1613,False,COMPLETED,
LDG-002481,LO-PS10-02003,nairobi,NBO-P01,2026-07-03 17:57:21,2026-07-03 18:23:42,32000,32000,26.36,2227,True,COMPLETED,
LDG-002482,LO-PS10-02004,nairobi,NBO-P08,2026-07-03 19:54:27,2026-07-03 20:24:57,40000,40000,30.49,1697,False,COMPLETED,
LDG-002483,LO-PS25-01381,nakuru,NKR-P03,2026-07-03 12:57:47,2026-07-03 13:24:01,28000,28000,26.24,1581,False,COMPLETED,
LDG-002484,LO-KOTPS1-01717,mombasa,MBA-P01,2026-07-03 10:39:10,2026-07-03 11:14:03,40000,40000,34.88,1527,False,COMPLETED,
LDG-002485,LO-KOTPS1-01718,mombasa,MBA-P08,2026-07-03 16:43:26,2026-07-03 17:16:57,36000,36000,33.53,1454,False,COMPLETED,
LDG-002486,LO-PS27-01299,eldoret,ELD-P06,2026-07-03 12:16:34,2026-07-03 12:49:46,38000,38000,33.21,1558,False,COMPLETED,
LDG-002487,LO-KOTPS1-01719,mombasa,MBA-P02,2026-07-03 11:42:56,2026-07-03 12:14:18,38000,38000,31.37,1564,False,COMPLETED,
LDG-002488,LO-KOTPS1-01720,mombasa,MBA-P01,2026-07-03 16:16:21,2026-07-03 16:42:51,36000,36000,26.49,2227,True,COMPLETED,
LDG-002489,LO-PS10-02006,nairobi,NBO-P04,2026-07-03 10:04:39,2026-07-03 10:32:12,28000,28000,27.55,1561,False,COMPLETED,
LDG-002490,LO-PS25-01382,nakuru,NKR-P04,2026-07-03 14:30:41,2026-07-03 15:04:35,38000,38000,33.9,1631,False,COMPLETED,
LDG-002491,LO-PS10-02007,nairobi,NBO-P04,2026-07-03 10:25:36,2026-07-03 10:55:46,38000,38000,30.16,1697,False,COMPLETED,
LDG-002492,LO-PS10-02008,nairobi,NBO-P04,2026-07-03 11:48:35,2026-07-03 12:16:29,40000,40000,27.9,2227,True,COMPLETED,
LDG-002493,LO-PS10-02009,nairobi,NBO-P08,2026-07-03 09:35:03,2026-07-03 10:08:16,34000,34000,33.22,1579,False,COMPLETED,
LDG-002494,LO-KOTPS1-01721,mombasa,MBA-P03,2026-07-03 18:11:14,2026-07-03 18:43:52,36000,36000,32.64,1618,False,COMPLETED,
LDG-002495,LO-PS25-01383,nakuru,NKR-P04,2026-07-03 12:00:16,2026-07-03 12:24:04,36000,36000,23.79,2227,True,COMPLETED,
LDG-002496,LO-PS10-02010,nairobi,NBO-P06,2026-07-03 11:28:05,2026-07-03 12:02:27,40000,40000,34.36,1712,False,COMPLETED,
LDG-002497,LO-KOTPS1-01722,mombasa,MBA-P06,2026-07-03 13:37:39,2026-07-03 14:08:50,38000,38000,31.19,1571,False,COMPLETED,
LDG-002498,LO-PS10-02011,nairobi,NBO-P05,2026-07-03 12:33:43,2026-07-03 13:08:15,38000,38000,34.54,1493,False,COMPLETED,
LDG-002499,LO-PS10-02012,nairobi,NBO-P08,2026-07-03 10:02:27,2026-07-03 10:30:08,32000,32000,27.67,1601,False,COMPLETED,
LDG-002500,LO-PS28-01232,kisumu,KSM-P01,2026-07-03 09:26:54,2026-07-03 10:00:24,34000,34000,33.49,1566,False,COMPLETED,
LDG-002501,LO-KOTPS1-01723,mombasa,MBA-P01,2026-07-03 10:33:31,2026-07-03 11:03:17,28000,28000,29.77,1574,False,COMPLETED,
LDG-002502,LO-KOTPS1-01724,mombasa,MBA-P03,2026-07-03 09:47:45,2026-07-03 10:21:16,36000,36000,33.52,1584,False,COMPLETED,
LDG-002503,LO-KOTPS1-01725,mombasa,MBA-P03,2026-07-03 12:56:48,2026-07-03 13:25:48,38000,38000,29.01,1673,False,COMPLETED,
LDG-002504,LO-PS27-01300,eldoret,ELD-P05,2026-07-03 13:23:20,2026-07-03 13:55:13,32000,32000,31.89,1582,False,COMPLETED,
LDG-002505,LO-PS10-02013,nairobi,NBO-P01,2026-07-03 10:07:39,2026-07-03 10:29:45,34000,34000,22.1,2227,True,COMPLETED,
LDG-002506,LO-PS10-02014,nairobi,NBO-P02,2026-07-03 10:20:10,2026-07-03 10:45:38,28000,28000,25.46,1717,False,COMPLETED,
LDG-002507,LO-KOTPS1-01726,mombasa,MBA-P03,2026-07-03 13:19:38,2026-07-03 13:51:13,32000,32000,31.58,1570,False,COMPLETED,
LDG-002508,LO-PS10-02015,nairobi,NBO-P01,2026-07-03 09:59:00,2026-07-03 10:26:46,34000,34000,27.77,1646,False,COMPLETED,
LDG-002509,LO-PS10-02016,nairobi,NBO-P04,2026-07-03 18:21:11,2026-07-03 18:46:46,34000,34000,25.59,2227,True,COMPLETED,
LDG-002510,LO-PS25-01384,nakuru,NKR-P01,2026-07-03 14:32:57,2026-07-03 15:00:16,32000,32000,27.33,1503,False,COMPLETED,
LDG-002511,LO-PS25-01385,nakuru,NKR-P03,2026-07-03 19:53:13,2026-07-03 20:27:08,40000,40000,33.93,1635,False,COMPLETED,
LDG-002512,LO-KOTPS1-01727,mombasa,MBA-P02,2026-07-03 16:46:45,2026-07-03 17:12:50,34000,34000,26.09,2227,True,COMPLETED,
LDG-002513,LO-PS27-01301,eldoret,ELD-P01,2026-07-03 14:07:41,2026-07-03 14:37:17,28000,28000,29.6,1555,False,COMPLETED,
LDG-002514,LO-KOTPS1-01728,mombasa,MBA-P07,2026-07-03 12:14:37,2026-07-03 12:44:54,32000,32000,30.28,1546,False,COMPLETED,
LDG-002515,LO-PS10-02017,nairobi,NBO-P06,2026-07-03 10:26:12,2026-07-03 10:51:37,36000,36000,25.42,2227,True,COMPLETED,
LDG-002516,LO-PS10-02018,nairobi,NBO-P08,2026-07-03 15:27:18,2026-07-03 15:57:09,34000,34000,29.85,1522,False,COMPLETED,
LDG-002517,LO-PS10-02019,nairobi,NBO-P07,2026-07-03 09:11:25,2026-07-03 09:41:10,38000,38000,29.75,1610,False,COMPLETED,
LDG-002518,LO-PS10-02020,nairobi,NBO-P08,2026-07-03 13:17:44,2026-07-03 13:45:23,36000,36000,27.66,1676,False,COMPLETED,
LDG-002519,LO-PS10-02021,nairobi,NBO-P01,2026-07-03 13:38:12,2026-07-03 14:08:05,40000,40000,29.88,1709,False,COMPLETED,
LDG-002520,LO-PS10-02022,nairobi,NBO-P01,2026-07-03 12:46:59,2026-07-03 13:19:13,34000,34000,32.23,1646,False,COMPLETED,
LDG-002521,LO-PS27-01302,eldoret,ELD-P01,2026-07-03 13:20:45,2026-07-03 13:43:42,34000,34000,22.96,2227,True,COMPLETED,
LDG-002522,LO-KOTPS1-01729,mombasa,MBA-P02,2026-07-03 12:51:34,2026-07-03 13:19:17,40000,40000,27.72,2227,True,COMPLETED,
LDG-002523,LO-PS25-01386,nakuru,NKR-P02,2026-07-03 10:25:06,2026-07-03 10:55:28,34000,34000,30.36,1491,False,COMPLETED,
LDG-002524,LO-PS10-02023,nairobi,NBO-P07,2026-07-03 09:14:13,2026-07-03 09:46:40,40000,40000,32.46,1541,False,COMPLETED,
LDG-002525,LO-PS10-02024,nairobi,NBO-P03,2026-07-03 12:39:03,2026-07-03 13:05:02,28000,28000,25.99,1586,False,COMPLETED,
LDG-002526,LO-PS10-02025,nairobi,NBO-P04,2026-07-03 11:27:07,2026-07-03 11:52:15,38000,38000,25.14,2227,True,COMPLETED,
LDG-002527,LO-PS10-02026,nairobi,NBO-P01,2026-07-03 11:15:20,2026-07-03 11:41:10,32000,32000,25.84,2227,True,COMPLETED,
LDG-002528,LO-KOTPS1-01730,mombasa,MBA-P07,2026-07-03 12:30:58,2026-07-03 13:06:34,40000,40000,35.61,1576,False,COMPLETED,
LDG-002529,LO-KOTPS1-01731,mombasa,MBA-P05,2026-07-03 15:09:25,2026-07-03 15:35:43,32000,32000,26.3,2227,True,COMPLETED,
LDG-002530,LO-PS27-01303,eldoret,ELD-P04,2026-07-03 10:59:26,2026-07-03 11:36:24,40000,40000,36.96,1541,False,COMPLETED,
LDG-002531,LO-PS27-01304,eldoret,ELD-P04,2026-07-03 14:55:44,2026-07-03 15:20:25,34000,34000,24.68,2227,True,COMPLETED,
LDG-002532,LO-PS28-01234,kisumu,KSM-P01,2026-07-03 18:54:03,2026-07-03 19:22:46,40000,40000,28.71,2227,True,COMPLETED,
LDG-002533,LO-PS27-01305,eldoret,ELD-P05,2026-07-03 09:20:44,2026-07-03 09:51:08,36000,36000,30.4,1536,False,COMPLETED,
LDG-002534,LO-PS10-02027,nairobi,NBO-P05,2026-07-03 11:09:07,2026-07-03 11:47:18,40000,40000,38.19,1475,False,COMPLETED,
LDG-002535,LO-PS10-02028,nairobi,NBO-P08,2026-07-03 10:18:12,2026-07-03 10:44:29,32000,32000,26.29,1621,False,COMPLETED,
LDG-002536,LO-KOTPS1-01732,mombasa,MBA-P07,2026-07-03 11:12:25,2026-07-03 11:39:33,32000,32000,27.14,1695,False,COMPLETED,
LDG-002537,LO-PS10-02029,nairobi,NBO-P04,2026-07-03 09:49:25,2026-07-03 10:23:33,40000,40000,34.13,1590,False,COMPLETED,
LDG-002538,LO-KOTPS1-01733,mombasa,MBA-P01,2026-07-03 10:53:59,2026-07-03 11:17:38,28000,28000,23.64,1635,False,COMPLETED,
LDG-002539,LO-KOTPS1-01734,mombasa,MBA-P08,2026-07-03 14:43:39,2026-07-03 15:15:07,32000,32000,31.47,1508,False,COMPLETED,
LDG-002540,LO-KOTPS1-01735,mombasa,MBA-P05,2026-07-03 12:47:49,2026-07-03 13:12:39,34000,34000,24.84,2227,True,COMPLETED,
LDG-002541,LO-KOTPS1-01736,mombasa,MBA-P01,2026-07-03 10:43:20,2026-07-03 11:11:41,40000,40000,28.36,2227,True,COMPLETED,
LDG-002542,LO-PS10-02030,nairobi,NBO-P06,2026-07-03 19:20:56,2026-07-03 19:53:28,34000,34000,32.53,1617,False,COMPLETED,
LDG-002543,LO-PS27-01306,eldoret,ELD-P04,2026-07-03 13:10:16,2026-07-03 13:38:58,28000,28000,28.71,1655,False,COMPLETED,
LDG-002544,LO-KOTPS1-01737,mombasa,MBA-P01,2026-07-03 16:23:24,2026-07-03 16:52:53,32000,32000,29.47,1651,False,COMPLETED,
LDG-002545,LO-KOTPS1-01738,mombasa,MBA-P09,2026-07-03 13:08:03,2026-07-03 13:40:01,32000,32000,31.96,1439,False,COMPLETED,
LDG-002546,LO-KOTPS1-01740,mombasa,MBA-P02,2026-07-03 13:10:22,2026-07-03 13:35:24,34000,34000,25.03,2227,True,COMPLETED,
LDG-002547,LO-PS10-02031,nairobi,NBO-P03,2026-07-03 10:34:37,2026-07-03 11:08:25,40000,40000,33.79,1666,False,COMPLETED,
LDG-002548,LO-PS28-01235,kisumu,KSM-P02,2026-07-03 12:31:15,2026-07-03 13:03:35,36000,36000,32.34,1586,False,COMPLETED,
LDG-002549,LO-PS27-01307,eldoret,ELD-P02,2026-07-03 12:37:05,2026-07-03 13:09:53,36000,36000,32.79,1600,False,COMPLETED,
LDG-002550,LO-PS25-01388,nakuru,NKR-P03,2026-07-03 18:04:06,2026-07-03 18:30:39,28000,28000,26.54,1674,False,COMPLETED,
LDG-002551,LO-PS25-01389,nakuru,NKR-P01,2026-07-03 16:55:22,2026-07-03 17:27:34,36000,36000,32.2,1558,False,COMPLETED,
LDG-002552,LO-PS27-01308,eldoret,ELD-P02,2026-07-03 10:09:48,2026-07-03 10:42:16,36000,36000,32.46,1542,False,COMPLETED,
LDG-002553,LO-PS10-02032,nairobi,NBO-P02,2026-07-03 15:43:48,2026-07-03 16:09:50,32000,32000,26.03,1688,False,COMPLETED,
LDG-002554,LO-KOTPS1-01741,mombasa,MBA-P01,2026-07-03 10:13:29,2026-07-03 10:37:20,28000,28000,23.84,1664,False,COMPLETED,
LDG-002555,LO-KOTPS1-01742,mombasa,MBA-P01,2026-07-03 15:10:57,2026-07-03 15:34:55,40000,40000,23.97,2227,True,COMPLETED,
LDG-002556,LO-PS28-01236,kisumu,KSM-P03,2026-07-03 09:59:40,2026-07-03 10:28:35,28000,28000,28.92,1523,False,COMPLETED,
