signal_id,order_id,signal_source,signal_timestamp,signal_quality,estimated_distance_km,predicted_arrival_window_start,predicted_arrival_window_end,confidence_pct
SIG-000988,LO-KOTPS1-01283,HISTORICAL_BASELINE,2026-06-19 08:59:45,BASELINE,45.2,2026-06-19 09:53:45,2026-06-19 10:20:45,68
SIG-000989,LO-PS27-01128,OPTIONAL_TRAFFIC_SIGNAL,2026-06-19 08:40:12,MEDIUM,26.4,2026-06-19 09:15:12,2026-06-19 09:42:12,75
SIG-000990,LO-KOTPS1-01284,HISTORICAL_BASELINE,2026-06-19 16:00:08,BASELINE,48.2,2026-06-19 18:00:08,2026-06-19 18:27:08,62
SIG-000991,LO-PS28-01090,HISTORICAL_BASELINE,2026-06-19 09:00:22,BASELINE,26.6,2026-06-19 10:58:22,2026-06-19 11:25:22,70
SIG-000992,LO-PS10-01420,OPTIONAL_TRAFFIC_SIGNAL,2026-06-19 10:16:28,MEDIUM,54.8,2026-06-19 11:49:28,2026-06-19 12:16:28,79
SIG-000993,LO-PS10-01421,HISTORICAL_BASELINE,2026-06-19 11:21:52,BASELINE,34.7,2026-06-19 11:51:52,2026-06-19 12:18:52,67
SIG-000994,LO-KOTPS1-01285,HISTORICAL_BASELINE,2026-06-19 17:23:14,BASELINE,58.5,2026-06-19 19:22:14,2026-06-19 19:49:14,73
SIG-000995,LO-PS10-01422,HISTORICAL_BASELINE,2026-06-19 06:38:48,BASELINE,32.0,2026-06-19 08:13:48,2026-06-19 08:40:48,65
SIG-000996,LO-KOTPS1-01286,HISTORICAL_BASELINE,2026-06-19 17:09:02,BASELINE,64.0,2026-06-19 17:36:02,2026-06-19 18:03:02,75
SIG-000997,LO-PS27-01129,HISTORICAL_BASELINE,2026-06-20 09:55:31,BASELINE,63.3,2026-06-20 11:19:31,2026-06-20 11:46:31,70
SIG-000998,LO-PS25-01171,HISTORICAL_BASELINE,2026-06-20 09:03:16,BASELINE,30.8,2026-06-20 10:40:16,2026-06-20 11:07:16,71
SIG-000999,LO-KOTPS1-01287,HISTORICAL_BASELINE,2026-06-20 08:03:16,BASELINE,35.1,2026-06-20 09:57:16,2026-06-20 10:24:16,61
SIG-001000,LO-PS10-01425,HISTORICAL_BASELINE,2026-06-20 10:57:18,BASELINE,64.4,2026-06-20 12:42:18,2026-06-20 13:09:18,67
SIG-001001,LO-KOTPS1-01288,HISTORICAL_BASELINE,2026-06-20 12:31:04,BASELINE,17.4,2026-06-20 14:01:04,2026-06-20 14:28:04,61
SIG-001002,LO-KOTPS1-01290,HISTORICAL_BASELINE,2026-06-20 10:19:57,BASELINE,27.6,2026-06-20 10:55:57,2026-06-20 11:22:57,74
SIG-001003,LO-PS10-01426,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 11:30:32,MEDIUM,51.8,2026-06-20 13:03:32,2026-06-20 13:30:32,81
SIG-001004,LO-PS25-01172,HISTORICAL_BASELINE,2026-06-20 10:14:40,BASELINE,35.3,2026-06-20 11:37:40,2026-06-20 12:04:40,70
SIG-001005,LO-PS25-01173,HISTORICAL_BASELINE,2026-06-20 15:08:21,BASELINE,45.9,2026-06-20 16:36:21,2026-06-20 17:03:21,63
SIG-001006,LO-PS25-01174,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 18:11:01,MEDIUM,46.5,2026-06-20 18:56:01,2026-06-20 19:23:01,80
SIG-001007,LO-PS10-01427,OPTIONAL_TELEMATICS,2026-06-20 08:47:20,HIGH,53.7,2026-06-20 09:31:20,2026-06-20 09:58:20,86
SIG-001008,LO-PS10-01428,HISTORICAL_BASELINE,2026-06-20 13:55:18,BASELINE,47.9,2026-06-20 14:45:18,2026-06-20 15:12:18,61
SIG-001009,LO-PS10-01429,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 17:18:57,MEDIUM,26.5,2026-06-20 18:25:57,2026-06-20 18:52:57,85
SIG-001010,LO-PS28-01091,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 08:34:48,MEDIUM,54.8,2026-06-20 10:22:48,2026-06-20 10:49:48,83
SIG-001011,LO-PS10-01430,HISTORICAL_BASELINE,2026-06-20 10:58:59,BASELINE,55.5,2026-06-20 12:26:59,2026-06-20 12:53:59,65
SIG-001012,LO-PS10-01431,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 09:39:16,MEDIUM,24.1,2026-06-20 11:14:16,2026-06-20 11:41:16,77
SIG-001013,LO-KOTPS1-01291,HISTORICAL_BASELINE,2026-06-20 07:28:13,BASELINE,44.2,2026-06-20 08:09:13,2026-06-20 08:36:13,69
SIG-001014,LO-PS25-01175,HISTORICAL_BASELINE,2026-06-20 11:37:48,BASELINE,16.7,2026-06-20 12:42:48,2026-06-20 13:09:48,66
SIG-001015,LO-PS27-01130,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 08:52:40,MEDIUM,37.9,2026-06-20 10:52:40,2026-06-20 11:19:40,80
SIG-001016,LO-PS10-01432,HISTORICAL_BASELINE,2026-06-20 11:44:23,BASELINE,61.6,2026-06-20 12:21:23,2026-06-20 12:48:23,60
SIG-001017,LO-PS25-01176,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 10:29:38,MEDIUM,49.7,2026-06-20 11:47:38,2026-06-20 12:14:38,82
SIG-001018,LO-PS27-01131,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 11:31:03,MEDIUM,14.7,2026-06-20 11:59:03,2026-06-20 12:26:03,84
SIG-001019,LO-PS10-01433,HISTORICAL_BASELINE,2026-06-20 09:56:45,BASELINE,30.4,2026-06-20 10:59:45,2026-06-20 11:26:45,72
SIG-001020,LO-PS10-01434,HISTORICAL_BASELINE,2026-06-20 11:55:03,BASELINE,13.1,2026-06-20 13:40:03,2026-06-20 14:07:03,72
SIG-001021,LO-KOTPS1-01292,HISTORICAL_BASELINE,2026-06-20 08:20:27,BASELINE,61.8,2026-06-20 08:31:27,2026-06-20 08:58:27,73
SIG-001022,LO-PS10-01435,HISTORICAL_BASELINE,2026-06-20 10:38:50,BASELINE,24.3,2026-06-20 11:13:50,2026-06-20 11:40:50,71
SIG-001023,LO-PS10-01436,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 10:47:29,MEDIUM,52.5,2026-06-20 11:24:29,2026-06-20 11:51:29,74
SIG-001024,LO-KOTPS1-01293,HISTORICAL_BASELINE,2026-06-20 11:40:32,BASELINE,51.0,2026-06-20 11:53:32,2026-06-20 12:20:32,74
SIG-001025,LO-KOTPS1-01294,HISTORICAL_BASELINE,2026-06-20 09:43:48,BASELINE,60.3,2026-06-20 10:29:48,2026-06-20 10:56:48,68
SIG-001026,LO-KOTPS1-01295,HISTORICAL_BASELINE,2026-06-20 11:22:22,BASELINE,18.5,2026-06-20 12:06:22,2026-06-20 12:33:22,67
SIG-001027,LO-PS10-01437,HISTORICAL_BASELINE,2026-06-20 06:22:15,BASELINE,29.7,2026-06-20 07:24:15,2026-06-20 07:51:15,75
SIG-001028,LO-PS10-01438,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 15:16:38,MEDIUM,61.2,2026-06-20 16:39:38,2026-06-20 17:06:38,81
SIG-001029,LO-PS25-01177,OPTIONAL_TELEMATICS,2026-06-20 16:02:35,HIGH,39.9,2026-06-20 16:53:35,2026-06-20 17:20:35,84
SIG-001030,LO-PS10-01439,HISTORICAL_BASELINE,2026-06-20 12:35:19,BASELINE,63.0,2026-06-20 13:01:19,2026-06-20 13:28:19,75
SIG-001031,LO-PS10-01440,HISTORICAL_BASELINE,2026-06-20 14:09:31,BASELINE,40.9,2026-06-20 15:49:31,2026-06-20 16:16:31,68
SIG-001032,LO-PS10-01441,HISTORICAL_BASELINE,2026-06-20 10:08:07,BASELINE,56.0,2026-06-20 10:36:07,2026-06-20 11:03:07,74
SIG-001033,LO-KOTPS1-01296,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 16:24:34,MEDIUM,33.3,2026-06-20 16:56:34,2026-06-20 17:23:34,75
SIG-001034,LO-PS25-01178,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 11:46:07,MEDIUM,60.1,2026-06-20 12:36:07,2026-06-20 13:03:07,79
SIG-001035,LO-PS10-01442,HISTORICAL_BASELINE,2026-06-20 07:39:53,BASELINE,41.1,2026-06-20 08:19:53,2026-06-20 08:46:53,60
SIG-001036,LO-PS25-01179,HISTORICAL_BASELINE,2026-06-20 10:35:31,BASELINE,6.0,2026-06-20 10:55:31,2026-06-20 11:22:31,75
SIG-001037,LO-KOTPS1-01297,OPTIONAL_TELEMATICS,2026-06-20 06:26:58,HIGH,59.8,2026-06-20 08:21:58,2026-06-20 08:48:58,93
SIG-001038,LO-PS28-01092,HISTORICAL_BASELINE,2026-06-20 09:45:34,BASELINE,56.1,2026-06-20 11:14:34,2026-06-20 11:41:34,73
SIG-001039,LO-PS10-01443,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 12:49:47,MEDIUM,46.8,2026-06-20 14:23:47,2026-06-20 14:50:47,78
SIG-001040,LO-PS10-01444,HISTORICAL_BASELINE,2026-06-20 12:54:40,BASELINE,45.6,2026-06-20 14:37:40,2026-06-20 15:04:40,64
SIG-001041,LO-KOTPS1-01298,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 17:10:02,MEDIUM,60.3,2026-06-20 18:31:02,2026-06-20 18:58:02,81
SIG-001042,LO-PS25-01180,OPTIONAL_TELEMATICS,2026-06-20 09:10:37,HIGH,41.0,2026-06-20 09:38:37,2026-06-20 10:05:37,84
SIG-001043,LO-KOTPS1-01299,OPTIONAL_TELEMATICS,2026-06-20 11:23:50,HIGH,27.7,2026-06-20 13:22:50,2026-06-20 13:49:50,93
SIG-001044,LO-PS10-01445,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 10:54:29,MEDIUM,61.8,2026-06-20 12:41:29,2026-06-20 13:08:29,73
SIG-001045,LO-KOTPS1-01301,HISTORICAL_BASELINE,2026-06-20 17:54:29,BASELINE,15.0,2026-06-20 19:36:29,2026-06-20 20:03:29,65
SIG-001046,LO-KOTPS1-01302,OPTIONAL_TELEMATICS,2026-06-20 15:54:00,HIGH,22.2,2026-06-20 16:01:00,2026-06-20 16:28:00,83
SIG-001047,LO-PS28-01093,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 15:19:18,MEDIUM,25.2,2026-06-20 16:12:18,2026-06-20 16:39:18,77
SIG-001048,LO-PS10-01446,HISTORICAL_BASELINE,2026-06-20 11:14:46,BASELINE,41.3,2026-06-20 12:27:46,2026-06-20 12:54:46,74
SIG-001049,LO-PS27-01133,OPTIONAL_TELEMATICS,2026-06-20 13:45:40,HIGH,54.2,2026-06-20 15:17:40,2026-06-20 15:44:40,88
SIG-001050,LO-KOTPS1-01303,HISTORICAL_BASELINE,2026-06-20 11:39:15,BASELINE,43.8,2026-06-20 12:15:15,2026-06-20 12:42:15,63
SIG-001051,LO-PS10-01447,HISTORICAL_BASELINE,2026-06-20 08:39:02,BASELINE,27.6,2026-06-20 09:26:02,2026-06-20 09:53:02,72
SIG-001052,LO-PS10-01448,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 14:20:50,MEDIUM,21.6,2026-06-20 15:04:50,2026-06-20 15:31:50,81
SIG-001053,LO-KOTPS1-01304,OPTIONAL_TELEMATICS,2026-06-20 07:40:17,HIGH,43.7,2026-06-20 08:09:17,2026-06-20 08:36:17,83
SIG-001054,LO-PS10-01449,HISTORICAL_BASELINE,2026-06-20 14:27:46,BASELINE,16.7,2026-06-20 14:54:46,2026-06-20 15:21:46,69
SIG-001055,LO-PS10-01450,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 11:41:31,MEDIUM,40.7,2026-06-20 12:21:31,2026-06-20 12:48:31,81
SIG-001056,LO-KOTPS1-01305,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 10:28:01,MEDIUM,21.2,2026-06-20 10:55:01,2026-06-20 11:22:01,77
SIG-001057,LO-PS10-01451,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 08:37:19,MEDIUM,33.7,2026-06-20 09:25:19,2026-06-20 09:52:19,79
SIG-001058,LO-KOTPS1-01306,HISTORICAL_BASELINE,2026-06-20 11:21:52,BASELINE,49.0,2026-06-20 12:07:52,2026-06-20 12:34:52,73
SIG-001059,LO-PS10-01452,OPTIONAL_TELEMATICS,2026-06-20 06:49:43,HIGH,41.6,2026-06-20 07:23:43,2026-06-20 07:50:43,87
SIG-001060,LO-KOTPS1-01307,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 09:06:38,MEDIUM,31.2,2026-06-20 10:51:38,2026-06-20 11:18:38,79
SIG-001061,LO-PS10-01453,OPTIONAL_TELEMATICS,2026-06-20 09:34:32,HIGH,57.3,2026-06-20 10:35:32,2026-06-20 11:02:32,89
SIG-001062,LO-PS10-01454,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 13:45:22,MEDIUM,61.1,2026-06-20 15:13:22,2026-06-20 15:40:22,83
SIG-001063,LO-PS25-01182,HISTORICAL_BASELINE,2026-06-20 10:20:17,BASELINE,59.1,2026-06-20 11:31:17,2026-06-20 11:58:17,72
SIG-001064,LO-PS10-01455,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 15:46:35,MEDIUM,10.1,2026-06-20 17:40:35,2026-06-20 18:07:35,78
SIG-001065,LO-PS25-01183,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 14:34:24,MEDIUM,14.1,2026-06-20 15:11:24,2026-06-20 15:38:24,84
SIG-001066,LO-PS27-01134,OPTIONAL_TRAFFIC_SIGNAL,2026-06-20 07:29:39,MEDIUM,32.4,2026-06-20 08:44:39,2026-06-20 09:11:39,73
SIG-001067,LO-PS10-01456,HISTORICAL_BASELINE,2026-06-20 10:17:57,BASELINE,61.0,2026-06-20 11:35:57,2026-06-20 12:02:57,67
SIG-001068,LO-PS25-01184,HISTORICAL_BASELINE,2026-06-21 09:59:02,BASELINE,17.5,2026-06-21 10:24:02,2026-06-21 10:51:02,66
SIG-001069,LO-PS27-01135,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 13:10:45,MEDIUM,11.6,2026-06-21 14:25:45,2026-06-21 14:52:45,76
SIG-001070,LO-PS10-01457,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 07:43:21,MEDIUM,43.2,2026-06-21 09:41:21,2026-06-21 10:08:21,80
SIG-001071,LO-KOTPS1-01309,HISTORICAL_BASELINE,2026-06-21 11:26:10,BASELINE,59.5,2026-06-21 12:52:10,2026-06-21 13:19:10,66
SIG-001072,LO-KOTPS1-01310,HISTORICAL_BASELINE,2026-06-21 08:29:17,BASELINE,28.6,2026-06-21 09:28:17,2026-06-21 09:55:17,71
SIG-001073,LO-PS27-01136,HISTORICAL_BASELINE,2026-06-21 13:20:54,BASELINE,34.4,2026-06-21 14:54:54,2026-06-21 15:21:54,72
SIG-001074,LO-PS10-01458,HISTORICAL_BASELINE,2026-06-21 08:59:54,BASELINE,9.0,2026-06-21 09:47:54,2026-06-21 10:14:54,75
SIG-001075,LO-PS25-01185,HISTORICAL_BASELINE,2026-06-21 10:46:57,BASELINE,59.2,2026-06-21 12:49:57,2026-06-21 13:16:57,64
SIG-001076,LO-PS10-01459,HISTORICAL_BASELINE,2026-06-21 12:47:00,BASELINE,39.4,2026-06-21 13:32:00,2026-06-21 13:59:00,69
SIG-001077,LO-KOTPS1-01311,HISTORICAL_BASELINE,2026-06-21 09:36:38,BASELINE,38.0,2026-06-21 09:56:38,2026-06-21 10:23:38,73
SIG-001078,LO-KOTPS1-01312,HISTORICAL_BASELINE,2026-06-21 15:49:58,BASELINE,42.2,2026-06-21 16:33:58,2026-06-21 17:00:58,71
SIG-001079,LO-PS28-01094,HISTORICAL_BASELINE,2026-06-21 14:39:11,BASELINE,27.3,2026-06-21 16:14:11,2026-06-21 16:41:11,71
SIG-001080,LO-PS10-01460,HISTORICAL_BASELINE,2026-06-21 11:00:33,BASELINE,36.3,2026-06-21 11:25:33,2026-06-21 11:52:33,66
SIG-001081,LO-PS10-01461,HISTORICAL_BASELINE,2026-06-21 08:19:44,BASELINE,12.4,2026-06-21 09:45:44,2026-06-21 10:12:44,70
SIG-001082,LO-KOTPS1-01313,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 15:02:19,MEDIUM,16.1,2026-06-21 16:05:19,2026-06-21 16:32:19,83
SIG-001083,LO-PS10-01462,HISTORICAL_BASELINE,2026-06-21 10:08:00,BASELINE,7.6,2026-06-21 11:55:00,2026-06-21 12:22:00,73
SIG-001084,LO-PS27-01137,HISTORICAL_BASELINE,2026-06-21 12:14:52,BASELINE,62.4,2026-06-21 12:35:52,2026-06-21 13:02:52,62
SIG-001085,LO-PS10-01463,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 08:01:10,MEDIUM,51.1,2026-06-21 08:41:10,2026-06-21 09:08:10,78
SIG-001086,LO-KOTPS1-01314,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 14:01:34,MEDIUM,7.1,2026-06-21 15:36:34,2026-06-21 16:03:34,76
SIG-001087,LO-PS10-01464,HISTORICAL_BASELINE,2026-06-21 07:23:20,BASELINE,24.5,2026-06-21 08:23:20,2026-06-21 08:50:20,69
SIG-001088,LO-PS27-01138,OPTIONAL_TELEMATICS,2026-06-21 12:01:33,HIGH,31.5,2026-06-21 13:07:33,2026-06-21 13:34:33,88
SIG-001089,LO-PS27-01139,OPTIONAL_TELEMATICS,2026-06-21 09:46:57,HIGH,64.6,2026-06-21 10:05:57,2026-06-21 10:32:57,84
SIG-001090,LO-PS27-01140,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 08:04:22,MEDIUM,29.9,2026-06-21 09:32:22,2026-06-21 09:59:22,79
SIG-001091,LO-PS10-01465,OPTIONAL_TELEMATICS,2026-06-21 09:31:56,HIGH,44.7,2026-06-21 10:57:56,2026-06-21 11:24:56,87
SIG-001092,LO-KOTPS1-01315,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 15:48:01,MEDIUM,60.8,2026-06-21 17:16:01,2026-06-21 17:43:01,78
SIG-001093,LO-KOTPS1-01316,HISTORICAL_BASELINE,2026-06-21 08:09:49,BASELINE,33.6,2026-06-21 08:37:49,2026-06-21 09:04:49,68
SIG-001094,LO-KOTPS1-01317,OPTIONAL_TELEMATICS,2026-06-21 13:13:54,HIGH,14.5,2026-06-21 14:47:54,2026-06-21 15:14:54,88
SIG-001095,LO-PS10-01466,HISTORICAL_BASELINE,2026-06-21 13:29:37,BASELINE,24.5,2026-06-21 14:52:37,2026-06-21 15:19:37,71
SIG-001096,LO-PS10-01467,OPTIONAL_TRAFFIC_SIGNAL,2026-06-21 13:57:36,MEDIUM,5.8,2026-06-21 15:54:36,2026-06-21 16:21:36,84
SIG-001097,LO-PS10-01468,OPTIONAL_TELEMATICS,2026-06-21 13:12:59,HIGH,31.6,2026-06-21 13:50:59,2026-06-21 14:17:59,91
SIG-001098,LO-PS27-01141,OPTIONAL_TELEMATICS,2026-06-21 14:13:16,HIGH,35.0,2026-06-21 15:02:16,2026-06-21 15:29:16,86
SIG-001099,LO-PS28-01095,OPTIONAL_TELEMATICS,2026-06-22 10:40:45,HIGH,23.6,2026-06-22 11:45:45,2026-06-22 12:12:45,83
SIG-001100,LO-PS10-01469,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 07:32:16,MEDIUM,20.4,2026-06-22 08:07:16,2026-06-22 08:34:16,81
SIG-001101,LO-PS10-01470,HISTORICAL_BASELINE,2026-06-22 07:36:35,BASELINE,48.4,2026-06-22 09:16:35,2026-06-22 09:43:35,75
SIG-001102,LO-PS10-01471,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 13:31:23,MEDIUM,9.3,2026-06-22 14:56:23,2026-06-22 15:23:23,76
SIG-001103,LO-KOTPS1-01318,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 15:56:07,MEDIUM,8.4,2026-06-22 17:39:07,2026-06-22 18:06:07,77
SIG-001104,LO-PS10-01472,HISTORICAL_BASELINE,2026-06-22 07:52:58,BASELINE,35.7,2026-06-22 09:05:58,2026-06-22 09:32:58,74
SIG-001105,LO-PS27-01142,OPTIONAL_TELEMATICS,2026-06-22 11:08:36,HIGH,6.0,2026-06-22 12:36:36,2026-06-22 13:03:36,87
SIG-001106,LO-PS28-01096,OPTIONAL_TELEMATICS,2026-06-22 08:01:28,HIGH,15.4,2026-06-22 08:24:28,2026-06-22 08:51:28,88
SIG-001107,LO-KOTPS1-01319,HISTORICAL_BASELINE,2026-06-22 11:48:58,BASELINE,64.9,2026-06-22 12:25:58,2026-06-22 12:52:58,66
SIG-001108,LO-PS10-01473,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 09:43:42,MEDIUM,28.9,2026-06-22 11:19:42,2026-06-22 11:46:42,77
SIG-001109,LO-PS25-01186,HISTORICAL_BASELINE,2026-06-22 16:22:57,BASELINE,58.7,2026-06-22 16:46:57,2026-06-22 17:13:57,70
SIG-001110,LO-PS10-01474,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 08:22:35,MEDIUM,22.3,2026-06-22 09:45:35,2026-06-22 10:12:35,72
SIG-001111,LO-PS10-01475,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 12:37:16,MEDIUM,36.2,2026-06-22 14:03:16,2026-06-22 14:30:16,84
SIG-001112,LO-PS28-01097,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 14:08:09,MEDIUM,46.6,2026-06-22 15:33:09,2026-06-22 16:00:09,72
SIG-001113,LO-KOTPS1-01320,OPTIONAL_TELEMATICS,2026-06-22 17:36:20,HIGH,61.2,2026-06-22 18:45:20,2026-06-22 19:12:20,84
SIG-001114,LO-KOTPS1-01321,HISTORICAL_BASELINE,2026-06-22 09:46:42,BASELINE,22.0,2026-06-22 11:14:42,2026-06-22 11:41:42,75
SIG-001115,LO-PS27-01143,HISTORICAL_BASELINE,2026-06-22 12:05:51,BASELINE,10.6,2026-06-22 14:08:51,2026-06-22 14:35:51,65
SIG-001116,LO-PS25-01187,HISTORICAL_BASELINE,2026-06-22 14:29:37,BASELINE,24.2,2026-06-22 15:37:37,2026-06-22 16:04:37,66
SIG-001117,LO-PS27-01144,HISTORICAL_BASELINE,2026-06-22 16:47:06,BASELINE,41.6,2026-06-22 17:04:06,2026-06-22 17:31:06,60
SIG-001118,LO-PS28-01098,OPTIONAL_TELEMATICS,2026-06-22 09:56:51,HIGH,24.7,2026-06-22 10:47:51,2026-06-22 11:14:51,92
SIG-001119,LO-PS10-01476,HISTORICAL_BASELINE,2026-06-22 15:05:49,BASELINE,21.3,2026-06-22 15:25:49,2026-06-22 15:52:49,60
SIG-001120,LO-PS10-01477,HISTORICAL_BASELINE,2026-06-22 13:07:19,BASELINE,32.3,2026-06-22 14:13:19,2026-06-22 14:40:19,72
SIG-001121,LO-PS27-01145,HISTORICAL_BASELINE,2026-06-22 08:32:03,BASELINE,8.5,2026-06-22 10:00:03,2026-06-22 10:27:03,63
SIG-001122,LO-PS10-01478,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 11:05:01,MEDIUM,11.7,2026-06-22 11:46:01,2026-06-22 12:13:01,75
SIG-001123,LO-KOTPS1-01323,HISTORICAL_BASELINE,2026-06-22 07:31:58,BASELINE,40.7,2026-06-22 08:23:58,2026-06-22 08:50:58,63
SIG-001124,LO-PS25-01188,HISTORICAL_BASELINE,2026-06-22 14:44:43,BASELINE,11.7,2026-06-22 15:27:43,2026-06-22 15:54:43,63
SIG-001125,LO-KOTPS1-01324,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 08:42:55,MEDIUM,51.4,2026-06-22 10:12:55,2026-06-22 10:39:55,80
SIG-001126,LO-PS10-01479,OPTIONAL_TELEMATICS,2026-06-22 09:29:32,HIGH,29.0,2026-06-22 10:55:32,2026-06-22 11:22:32,86
SIG-001127,LO-PS10-01480,HISTORICAL_BASELINE,2026-06-22 11:01:46,BASELINE,36.6,2026-06-22 11:13:46,2026-06-22 11:40:46,74
SIG-001128,LO-PS28-01099,HISTORICAL_BASELINE,2026-06-22 16:13:34,BASELINE,10.2,2026-06-22 17:08:34,2026-06-22 17:35:34,72
SIG-001129,LO-PS25-01189,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 08:30:17,MEDIUM,11.7,2026-06-22 09:42:17,2026-06-22 10:09:17,76
SIG-001130,LO-PS28-01100,OPTIONAL_TELEMATICS,2026-06-22 14:23:04,HIGH,39.9,2026-06-22 15:36:04,2026-06-22 16:03:04,94
SIG-001131,LO-PS25-01190,HISTORICAL_BASELINE,2026-06-22 16:36:16,BASELINE,56.4,2026-06-22 18:00:16,2026-06-22 18:27:16,67
SIG-001132,LO-PS28-01101,HISTORICAL_BASELINE,2026-06-22 10:48:17,BASELINE,43.4,2026-06-22 11:06:17,2026-06-22 11:33:17,75
SIG-001133,LO-PS27-01146,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 09:04:52,MEDIUM,42.6,2026-06-22 10:14:52,2026-06-22 10:41:52,81
SIG-001134,LO-PS10-01481,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 09:53:26,MEDIUM,47.5,2026-06-22 10:42:26,2026-06-22 11:09:26,85
SIG-001135,LO-PS10-01482,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 10:44:01,MEDIUM,42.6,2026-06-22 11:35:01,2026-06-22 12:02:01,76
SIG-001136,LO-PS10-01483,HISTORICAL_BASELINE,2026-06-22 14:59:49,BASELINE,7.8,2026-06-22 15:50:49,2026-06-22 16:17:49,69
SIG-001137,LO-PS25-01191,OPTIONAL_TELEMATICS,2026-06-22 10:43:55,HIGH,9.0,2026-06-22 11:34:55,2026-06-22 12:01:55,88
SIG-001138,LO-PS27-01147,HISTORICAL_BASELINE,2026-06-22 11:32:13,BASELINE,45.9,2026-06-22 13:24:13,2026-06-22 13:51:13,60
SIG-001139,LO-PS28-01102,OPTIONAL_TELEMATICS,2026-06-22 07:29:58,HIGH,35.6,2026-06-22 09:36:58,2026-06-22 10:03:58,92
SIG-001140,LO-KOTPS1-01325,OPTIONAL_TELEMATICS,2026-06-22 08:38:49,HIGH,56.7,2026-06-22 10:21:49,2026-06-22 10:48:49,82
SIG-001141,LO-KOTPS1-01326,HISTORICAL_BASELINE,2026-06-22 11:55:48,BASELINE,8.1,2026-06-22 13:49:48,2026-06-22 14:16:48,72
SIG-001142,LO-PS25-01192,HISTORICAL_BASELINE,2026-06-22 14:29:38,BASELINE,34.1,2026-06-22 14:57:38,2026-06-22 15:24:38,61
SIG-001143,LO-PS10-01485,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 08:48:26,MEDIUM,5.1,2026-06-22 09:17:26,2026-06-22 09:44:26,79
SIG-001144,LO-PS10-01486,HISTORICAL_BASELINE,2026-06-22 16:28:06,BASELINE,59.4,2026-06-22 16:59:06,2026-06-22 17:26:06,74
SIG-001145,LO-PS25-01193,HISTORICAL_BASELINE,2026-06-22 11:58:00,BASELINE,28.8,2026-06-22 12:25:00,2026-06-22 12:52:00,75
SIG-001146,LO-KOTPS1-01328,OPTIONAL_TRAFFIC_SIGNAL,2026-06-22 13:40:31,MEDIUM,35.4,2026-06-22 15:18:31,2026-06-22 15:45:31,73
SIG-001147,LO-PS25-01194,HISTORICAL_BASELINE,2026-06-22 08:48:48,BASELINE,18.4,2026-06-22 09:47:48,2026-06-22 10:14:48,66
SIG-001148,LO-KOTPS1-01329,HISTORICAL_BASELINE,2026-06-22 08:04:55,BASELINE,58.9,2026-06-22 09:32:55,2026-06-22 09:59:55,70
