staging_id,order_id,depot_id,staging_area_id,queue_entry_time,queue_exit_time,wait_duration_minutes,queue_reason,initial_predicted_wait_min
STG-000783,LO-KOTPS1-01221,mombasa,Staging Bay A1,2026-06-18 18:50:07,2026-06-18 19:15:48,25.68,ARRIVAL_CLUSTERING,28.4
STG-000784,LO-PS27-01090,eldoret,Staging Bay B1,2026-06-18 15:53:39,2026-06-18 16:30:55,37.27,ARRIVAL_CLUSTERING,37.9
STG-000785,LO-PS25-01124,nakuru,Staging Bay C3,2026-06-18 09:37:39,2026-06-18 09:50:26,12.79,LOADING_CAPACITY_PRESSURE,13.4
STG-000786,LO-PS10-01324,nairobi,Staging Bay A3,2026-06-18 14:23:50,2026-06-18 14:36:05,12.26,NOMINAL_FLOW,12.2
STG-000787,LO-PS10-01325,nairobi,Staging Bay A1,2026-06-18 16:13:22,2026-06-18 16:54:17,40.91,ARRIVAL_CLUSTERING,41.5
STG-000788,LO-PS10-01326,nairobi,Staging Bay C4,2026-06-18 11:52:51,2026-06-18 12:32:23,39.54,ARRIVAL_CLUSTERING,37.3
STG-000789,LO-PS10-01327,nairobi,Staging Bay C5,2026-06-18 09:16:11,2026-06-18 09:31:51,15.67,LOADING_CAPACITY_PRESSURE,15.5
STG-000790,LO-PS10-01328,nairobi,Staging Bay C3,2026-06-18 11:22:04,2026-06-18 11:39:59,17.92,ARRIVAL_CLUSTERING,17.2
STG-000791,LO-PS10-01329,nairobi,Staging Bay C4,2026-06-18 17:26:21,2026-06-18 18:01:51,35.5,ARRIVAL_CLUSTERING,39.3
STG-000792,LO-PS27-01091,eldoret,Staging Bay B4,2026-06-18 13:07:42,2026-06-18 13:39:14,31.54,ARRIVAL_CLUSTERING,32.8
STG-000793,LO-PS27-01092,eldoret,Staging Bay C5,2026-06-18 12:26:49,2026-06-18 13:03:27,36.62,ARRIVAL_CLUSTERING,38.6
STG-000794,LO-PS25-01125,nakuru,Staging Bay C3,2026-06-18 13:58:53,2026-06-18 14:34:17,35.41,ARRIVAL_CLUSTERING,31.0
STG-000795,LO-PS25-01126,nakuru,Staging Bay A5,2026-06-18 11:30:46,2026-06-18 12:02:28,31.71,ARRIVAL_CLUSTERING,31.8
STG-000796,LO-PS10-01330,nairobi,Staging Bay B5,2026-06-18 10:13:51,2026-06-18 10:28:25,14.57,LOADING_CAPACITY_PRESSURE,13.0
STG-000797,LO-PS10-01331,nairobi,Staging Bay B4,2026-06-18 13:39:39,2026-06-18 13:59:39,20.01,ARRIVAL_CLUSTERING,19.4
STG-000798,LO-KOTPS1-01222,mombasa,Staging Bay B2,2026-06-18 11:33:30,2026-06-18 12:15:45,42.26,ARRIVAL_CLUSTERING,37.2
STG-000799,LO-PS25-01127,nakuru,Staging Bay B3,2026-06-18 12:13:30,2026-06-18 12:47:26,33.93,ARRIVAL_CLUSTERING,29.9
STG-000800,LO-PS25-01128,nakuru,Staging Bay B4,2026-06-18 16:09:24,2026-06-18 16:18:03,8.65,NOMINAL_FLOW,9.7
STG-000801,LO-PS25-01129,nakuru,Staging Bay A3,2026-06-18 09:40:50,2026-06-18 10:02:59,22.15,ARRIVAL_CLUSTERING,19.5
STG-000802,LO-PS10-01332,nairobi,Staging Bay C3,2026-06-18 08:55:33,2026-06-18 09:11:59,16.42,NOMINAL_FLOW,14.5
STG-000803,LO-KOTPS1-01223,mombasa,Staging Bay A4,2026-06-18 10:10:59,2026-06-18 10:40:46,29.79,ARRIVAL_CLUSTERING,28.1
STG-000804,LO-PS10-01333,nairobi,Staging Bay C3,2026-06-18 09:18:07,2026-06-18 09:30:12,12.08,NOMINAL_FLOW,10.8
STG-000805,LO-PS10-01334,nairobi,Staging Bay C2,2026-06-18 12:25:48,2026-06-18 13:03:11,37.39,ARRIVAL_CLUSTERING,34.6
STG-000806,LO-PS10-01335,nairobi,Staging Bay B2,2026-06-18 09:36:39,2026-06-18 10:18:11,41.52,ARRIVAL_CLUSTERING,44.3
STG-000807,LO-PS28-01076,kisumu,Staging Bay C3,2026-06-18 08:48:50,2026-06-18 08:57:26,8.59,NOMINAL_FLOW,8.7
STG-000808,LO-KOTPS1-01224,mombasa,Staging Bay C3,2026-06-18 12:03:35,2026-06-18 12:27:32,23.95,ARRIVAL_CLUSTERING,27.1
STG-000809,LO-PS10-01336,nairobi,Staging Bay A4,2026-06-18 12:19:16,2026-06-18 12:42:46,23.49,ARRIVAL_CLUSTERING,20.4
STG-000810,LO-PS10-01337,nairobi,Staging Bay A1,2026-06-18 14:25:03,2026-06-18 14:38:52,13.81,NOMINAL_FLOW,13.8
STG-000811,LO-PS27-01093,eldoret,Staging Bay C4,2026-06-18 15:24:46,2026-06-18 15:39:48,15.04,NOMINAL_FLOW,15.9
STG-000812,LO-PS10-01338,nairobi,Staging Bay B4,2026-06-18 12:36:23,2026-06-18 12:55:03,18.67,ARRIVAL_CLUSTERING,20.8
STG-000813,LO-PS10-01339,nairobi,Staging Bay C1,2026-06-18 14:10:49,2026-06-18 14:23:39,12.82,NOMINAL_FLOW,13.7
STG-000814,LO-PS10-01340,nairobi,Staging Bay C5,2026-06-18 16:51:42,2026-06-18 17:32:14,40.54,ARRIVAL_CLUSTERING,45.9
STG-000815,LO-PS25-01130,nakuru,Staging Bay B1,2026-06-18 17:10:25,2026-06-18 17:53:11,42.77,ARRIVAL_CLUSTERING,38.4
STG-000816,LO-PS10-01341,nairobi,Staging Bay C2,2026-06-18 12:50:54,2026-06-18 13:06:46,15.87,ARRIVAL_CLUSTERING,16.0
STG-000817,LO-PS10-01342,nairobi,Staging Bay A2,2026-06-18 20:29:32,2026-06-18 20:42:32,13.01,NOMINAL_FLOW,13.8
STG-000818,LO-PS10-01343,nairobi,Staging Bay B2,2026-06-18 12:44:51,2026-06-18 13:30:51,46.01,ARRIVAL_CLUSTERING,48.4
STG-000819,LO-KOTPS1-01225,mombasa,Staging Bay B5,2026-06-18 16:09:53,2026-06-18 16:24:26,14.54,ARRIVAL_CLUSTERING,12.5
STG-000820,LO-PS27-01094,eldoret,Staging Bay C3,2026-06-18 09:55:54,2026-06-18 10:13:14,17.34,ARRIVAL_CLUSTERING,16.4
STG-000821,LO-PS25-01131,nakuru,Staging Bay A2,2026-06-18 18:21:13,2026-06-18 19:02:10,40.94,ARRIVAL_CLUSTERING,39.0
STG-000822,LO-PS28-01077,kisumu,Staging Bay B4,2026-06-18 11:01:01,2026-06-18 11:15:57,14.94,ARRIVAL_CLUSTERING,15.6
STG-000823,LO-PS27-01095,eldoret,Staging Bay A1,2026-06-18 15:40:55,2026-06-18 16:24:47,43.88,ARRIVAL_CLUSTERING,39.2
STG-000824,LO-PS10-01344,nairobi,Staging Bay C1,2026-06-18 16:05:51,2026-06-18 16:20:49,14.97,NOMINAL_FLOW,16.9
STG-000825,LO-PS10-01345,nairobi,Staging Bay B3,2026-06-18 14:08:36,2026-06-18 14:42:29,33.89,ARRIVAL_CLUSTERING,37.5
STG-000826,LO-PS10-01346,nairobi,Staging Bay C2,2026-06-18 13:22:26,2026-06-18 14:01:18,38.87,ARRIVAL_CLUSTERING,34.1
STG-000827,LO-PS27-01096,eldoret,Staging Bay A3,2026-06-18 17:25:02,2026-06-18 18:06:45,41.72,ARRIVAL_CLUSTERING,36.1
STG-000828,LO-PS27-01097,eldoret,Staging Bay A4,2026-06-18 18:09:48,2026-06-18 18:27:27,17.64,ARRIVAL_CLUSTERING,17.4
STG-000829,LO-PS25-01132,nakuru,Staging Bay C5,2026-06-18 16:58:10,2026-06-18 17:33:24,35.23,ARRIVAL_CLUSTERING,36.9
STG-000830,LO-PS27-01098,eldoret,Staging Bay C1,2026-06-18 18:39:42,2026-06-18 19:02:37,22.92,ARRIVAL_CLUSTERING,25.5
STG-000831,LO-PS28-01079,kisumu,Staging Bay A4,2026-06-18 12:47:45,2026-06-18 13:20:03,32.29,ARRIVAL_CLUSTERING,28.9
STG-000832,LO-PS10-01347,nairobi,Staging Bay A5,2026-06-18 11:30:33,2026-06-18 12:14:04,43.5,ARRIVAL_CLUSTERING,39.4
STG-000833,LO-PS25-01133,nakuru,Staging Bay A1,2026-06-18 20:18:54,2026-06-18 20:28:17,9.37,NOMINAL_FLOW,10.0
STG-000834,LO-PS27-01099,eldoret,Staging Bay A1,2026-06-18 11:17:07,2026-06-18 11:57:53,40.76,ARRIVAL_CLUSTERING,39.2
STG-000835,LO-KOTPS1-01227,mombasa,Staging Bay B1,2026-06-18 18:48:49,2026-06-18 19:09:36,20.78,ARRIVAL_CLUSTERING,20.6
STG-000836,LO-PS25-01134,nakuru,Staging Bay A1,2026-06-18 09:26:46,2026-06-18 09:37:00,10.23,NOMINAL_FLOW,9.0
STG-000837,LO-KOTPS1-01228,mombasa,Staging Bay A5,2026-06-18 16:36:41,2026-06-18 17:11:57,35.27,ARRIVAL_CLUSTERING,33.6
STG-000838,LO-PS28-01080,kisumu,Staging Bay A1,2026-06-18 17:52:59,2026-06-18 18:33:34,40.58,ARRIVAL_CLUSTERING,37.3
STG-000839,LO-PS25-01135,nakuru,Staging Bay C2,2026-06-18 09:33:44,2026-06-18 09:50:02,16.31,NOMINAL_FLOW,15.8
STG-000840,LO-PS10-01348,nairobi,Staging Bay C1,2026-06-18 10:20:29,2026-06-18 10:37:59,17.5,ARRIVAL_CLUSTERING,19.9
STG-000841,LO-PS25-01136,nakuru,Staging Bay B3,2026-06-18 14:22:22,2026-06-18 14:34:59,12.61,NOMINAL_FLOW,13.0
STG-000842,LO-PS25-01137,nakuru,Staging Bay B2,2026-06-18 19:14:08,2026-06-18 20:01:11,47.05,ARRIVAL_CLUSTERING,43.0
STG-000843,LO-PS10-01349,nairobi,Staging Bay A4,2026-06-18 10:46:41,2026-06-18 11:28:28,41.78,ARRIVAL_CLUSTERING,45.1
STG-000844,LO-PS27-01100,eldoret,Staging Bay C3,2026-06-18 17:43:28,2026-06-18 17:59:00,15.53,ARRIVAL_CLUSTERING,16.0
STG-000845,LO-KOTPS1-01229,mombasa,Staging Bay C5,2026-06-18 11:03:34,2026-06-18 11:26:34,23.0,ARRIVAL_CLUSTERING,21.7
STG-000846,LO-KOTPS1-01230,mombasa,Staging Bay B1,2026-06-18 15:15:29,2026-06-18 15:26:21,10.86,NOMINAL_FLOW,11.8
STG-000847,LO-KOTPS1-01231,mombasa,Staging Bay C1,2026-06-18 16:05:32,2026-06-18 16:24:22,18.83,ARRIVAL_CLUSTERING,18.8
STG-000848,LO-KOTPS1-01232,mombasa,Staging Bay A5,2026-06-18 13:13:57,2026-06-18 13:39:04,25.12,ARRIVAL_CLUSTERING,26.6
STG-000849,LO-PS10-01350,nairobi,Staging Bay A1,2026-06-18 12:55:36,2026-06-18 13:14:53,19.28,ARRIVAL_CLUSTERING,21.4
STG-000850,LO-PS10-01351,nairobi,Staging Bay A4,2026-06-18 16:31:12,2026-06-18 16:44:51,13.65,LOADING_CAPACITY_PRESSURE,13.4
STG-000851,LO-PS27-01101,eldoret,Staging Bay B3,2026-06-18 11:56:35,2026-06-18 12:17:27,20.88,ARRIVAL_CLUSTERING,22.3
STG-000852,LO-KOTPS1-01233,mombasa,Staging Bay B4,2026-06-18 16:25:51,2026-06-18 16:39:27,13.6,NOMINAL_FLOW,13.9
STG-000853,LO-PS10-01354,nairobi,Staging Bay C1,2026-06-18 17:35:55,2026-06-18 18:09:59,34.08,ARRIVAL_CLUSTERING,30.8
STG-000854,LO-PS10-01355,nairobi,Staging Bay B4,2026-06-18 14:47:16,2026-06-18 15:23:26,36.17,ARRIVAL_CLUSTERING,31.3
STG-000855,LO-KOTPS1-01234,mombasa,Staging Bay A5,2026-06-18 10:46:10,2026-06-18 11:33:36,47.44,ARRIVAL_CLUSTERING,40.8
STG-000856,LO-PS27-01102,eldoret,Staging Bay B4,2026-06-18 09:54:05,2026-06-18 10:11:23,17.3,ARRIVAL_CLUSTERING,19.3
STG-000857,LO-KOTPS1-01235,mombasa,Staging Bay A3,2026-06-18 18:36:54,2026-06-18 19:13:00,36.11,ARRIVAL_CLUSTERING,37.9
STG-000858,LO-PS10-01356,nairobi,Staging Bay A2,2026-06-18 14:28:45,2026-06-18 14:46:48,18.05,ARRIVAL_CLUSTERING,18.0
STG-000859,LO-KOTPS1-01236,mombasa,Staging Bay B1,2026-06-18 09:26:58,2026-06-18 09:42:02,15.08,NOMINAL_FLOW,13.4
STG-000860,LO-KOTPS1-01237,mombasa,Staging Bay B1,2026-06-18 09:43:09,2026-06-18 09:55:52,12.71,LOADING_CAPACITY_PRESSURE,11.8
STG-000861,LO-KOTPS1-01238,mombasa,Staging Bay C5,2026-06-18 16:01:39,2026-06-18 16:38:26,36.79,ARRIVAL_CLUSTERING,40.6
STG-000862,LO-KOTPS1-01239,mombasa,Staging Bay A3,2026-06-18 15:24:02,2026-06-18 15:35:24,11.37,LOADING_CAPACITY_PRESSURE,11.3
STG-000863,LO-KOTPS1-01240,mombasa,Staging Bay B2,2026-06-18 11:52:18,2026-06-18 12:18:28,26.17,ARRIVAL_CLUSTERING,27.7
STG-000864,LO-KOTPS1-01241,mombasa,Staging Bay A5,2026-06-18 11:59:12,2026-06-18 12:43:39,44.44,ARRIVAL_CLUSTERING,45.9
STG-000865,LO-PS27-01103,eldoret,Staging Bay B4,2026-06-18 10:06:17,2026-06-18 10:20:47,14.5,ARRIVAL_CLUSTERING,15.6
STG-000866,LO-PS10-01359,nairobi,Staging Bay C4,2026-06-18 08:28:42,2026-06-18 08:41:26,12.73,NOMINAL_FLOW,14.1
STG-000867,LO-PS27-01104,eldoret,Staging Bay B2,2026-06-18 08:49:51,2026-06-18 09:04:45,14.9,NOMINAL_FLOW,13.9
STG-000868,LO-PS10-01360,nairobi,Staging Bay C5,2026-06-18 14:42:29,2026-06-18 14:50:13,7.74,NOMINAL_FLOW,7.7
STG-000869,LO-PS25-01140,nakuru,Staging Bay A5,2026-06-18 09:41:01,2026-06-18 09:57:38,16.62,NOMINAL_FLOW,17.7
STG-000870,LO-PS25-01141,nakuru,Staging Bay A3,2026-06-18 11:17:31,2026-06-18 11:46:40,29.16,ARRIVAL_CLUSTERING,28.1
STG-000871,LO-PS25-01142,nakuru,Staging Bay A1,2026-06-18 14:44:53,2026-06-18 14:58:59,14.1,LOADING_CAPACITY_PRESSURE,14.6
STG-000872,LO-KOTPS1-01242,mombasa,Staging Bay B4,2026-06-18 11:27:47,2026-06-18 11:51:48,24.01,ARRIVAL_CLUSTERING,25.2
STG-000873,LO-PS10-01361,nairobi,Staging Bay C3,2026-06-18 18:16:07,2026-06-18 18:30:49,14.71,ARRIVAL_CLUSTERING,15.8
STG-000874,LO-PS25-01143,nakuru,Staging Bay C3,2026-06-18 12:34:37,2026-06-18 13:14:08,39.51,ARRIVAL_CLUSTERING,41.6
STG-000875,LO-PS27-01105,eldoret,Staging Bay B1,2026-06-18 17:09:07,2026-06-18 17:25:58,16.84,ARRIVAL_CLUSTERING,19.1
STG-000876,LO-KOTPS1-01243,mombasa,Staging Bay A4,2026-06-18 10:47:23,2026-06-18 11:04:26,17.05,ARRIVAL_CLUSTERING,16.8
STG-000877,LO-PS10-01362,nairobi,Staging Bay C5,2026-06-18 12:19:23,2026-06-18 12:51:06,31.71,ARRIVAL_CLUSTERING,29.5
STG-000878,LO-PS25-01144,nakuru,Staging Bay B1,2026-06-18 12:59:42,2026-06-18 13:32:09,32.45,ARRIVAL_CLUSTERING,34.7
STG-000879,LO-PS28-01081,kisumu,Staging Bay C3,2026-06-18 13:25:26,2026-06-18 13:41:06,15.67,ARRIVAL_CLUSTERING,16.7
STG-000880,LO-KOTPS1-01244,mombasa,Staging Bay C4,2026-06-18 15:05:27,2026-06-18 15:20:51,15.4,NOMINAL_FLOW,14.0
STG-000881,LO-PS27-01106,eldoret,Staging Bay A2,2026-06-18 11:52:49,2026-06-18 12:22:22,29.55,ARRIVAL_CLUSTERING,30.3
STG-000882,LO-KOTPS1-01245,mombasa,Staging Bay C5,2026-06-18 17:04:03,2026-06-18 17:40:52,36.83,ARRIVAL_CLUSTERING,34.7
STG-000883,LO-PS10-01363,nairobi,Staging Bay B1,2026-06-18 10:07:07,2026-06-18 10:23:39,16.54,NOMINAL_FLOW,15.6
STG-000884,LO-PS28-01082,kisumu,Staging Bay C2,2026-06-18 12:17:29,2026-06-18 12:44:11,26.7,ARRIVAL_CLUSTERING,25.5
STG-000885,LO-KOTPS1-01246,mombasa,Staging Bay B4,2026-06-18 17:32:07,2026-06-18 17:57:34,25.44,ARRIVAL_CLUSTERING,27.5
STG-000886,LO-PS10-01364,nairobi,Staging Bay A2,2026-06-18 10:09:03,2026-06-18 10:17:00,7.96,LOADING_CAPACITY_PRESSURE,8.6
STG-000887,LO-PS10-01365,nairobi,Staging Bay B2,2026-06-18 11:02:38,2026-06-18 11:17:08,14.5,ARRIVAL_CLUSTERING,12.5
STG-000888,LO-KOTPS1-01247,mombasa,Staging Bay B3,2026-06-18 10:02:11,2026-06-18 10:19:31,17.34,ARRIVAL_CLUSTERING,14.9
STG-000889,LO-PS10-01366,nairobi,Staging Bay C4,2026-06-18 19:16:28,2026-06-18 19:25:50,9.37,NOMINAL_FLOW,10.1
STG-000890,LO-PS27-01107,eldoret,Staging Bay A5,2026-06-18 18:18:08,2026-06-18 18:52:30,34.37,ARRIVAL_CLUSTERING,33.1
STG-000891,LO-PS10-01367,nairobi,Staging Bay A2,2026-06-18 15:00:08,2026-06-18 15:44:41,44.55,ARRIVAL_CLUSTERING,45.1
STG-000892,LO-PS25-01145,nakuru,Staging Bay C4,2026-06-18 11:18:54,2026-06-18 11:58:54,40.0,ARRIVAL_CLUSTERING,44.1
STG-000893,LO-PS28-01083,kisumu,Staging Bay A4,2026-06-18 12:36:23,2026-06-18 13:18:25,42.04,ARRIVAL_CLUSTERING,46.1
STG-000894,LO-PS27-01108,eldoret,Staging Bay A1,2026-06-18 09:52:17,2026-06-18 10:03:08,10.84,NOMINAL_FLOW,11.5
STG-000895,LO-PS10-01368,nairobi,Staging Bay C5,2026-06-18 17:14:29,2026-06-18 17:49:09,34.66,ARRIVAL_CLUSTERING,36.9
STG-000896,LO-PS10-01369,nairobi,Staging Bay C5,2026-06-18 11:17:30,2026-06-18 11:52:14,34.74,ARRIVAL_CLUSTERING,30.9
STG-000897,LO-KOTPS1-01248,mombasa,Staging Bay B5,2026-06-18 12:19:54,2026-06-18 12:59:38,39.73,ARRIVAL_CLUSTERING,36.6
STG-000898,LO-PS10-01370,nairobi,Staging Bay A1,2026-06-18 09:50:30,2026-06-18 10:08:24,17.9,LOADING_CAPACITY_PRESSURE,17.6
STG-000899,LO-PS25-01146,nakuru,Staging Bay C3,2026-06-19 12:23:51,2026-06-19 13:11:43,47.86,ARRIVAL_CLUSTERING,49.1
STG-000900,LO-KOTPS1-01250,mombasa,Staging Bay A2,2026-06-19 09:56:10,2026-06-19 10:03:10,7.0,NOMINAL_FLOW,7.3
STG-000901,LO-PS10-01371,nairobi,Staging Bay B3,2026-06-19 16:43:13,2026-06-19 17:28:05,44.87,ARRIVAL_CLUSTERING,43.4
STG-000902,LO-PS10-01372,nairobi,Staging Bay C1,2026-06-19 17:00:53,2026-06-19 17:30:45,29.86,ARRIVAL_CLUSTERING,27.6
STG-000903,LO-PS10-01374,nairobi,Staging Bay B2,2026-06-19 15:30:42,2026-06-19 15:47:46,17.06,LOADING_CAPACITY_PRESSURE,16.8
STG-000904,LO-PS10-01375,nairobi,Staging Bay A4,2026-06-19 16:36:43,2026-06-19 16:56:24,19.69,ARRIVAL_CLUSTERING,22.5
STG-000905,LO-PS10-01376,nairobi,Staging Bay C4,2026-06-19 12:17:10,2026-06-19 12:40:32,23.36,ARRIVAL_CLUSTERING,25.2
STG-000906,LO-KOTPS1-01251,mombasa,Staging Bay A5,2026-06-19 11:26:54,2026-06-19 11:50:47,23.87,ARRIVAL_CLUSTERING,22.9
STG-000907,LO-KOTPS1-01252,mombasa,Staging Bay A5,2026-06-19 11:15:13,2026-06-19 11:51:38,36.41,ARRIVAL_CLUSTERING,36.8
STG-000908,LO-PS25-01147,nakuru,Staging Bay A4,2026-06-19 15:57:02,2026-06-19 16:44:47,47.75,ARRIVAL_CLUSTERING,42.7
STG-000909,LO-PS10-01377,nairobi,Staging Bay B3,2026-06-19 08:56:45,2026-06-19 09:09:26,12.68,NOMINAL_FLOW,14.4
STG-000910,LO-PS10-01378,nairobi,Staging Bay A1,2026-06-19 11:37:17,2026-06-19 12:12:15,34.98,ARRIVAL_CLUSTERING,32.8
STG-000911,LO-PS25-01148,nakuru,Staging Bay B3,2026-06-19 17:37:48,2026-06-19 17:56:43,18.92,ARRIVAL_CLUSTERING,20.2
STG-000912,LO-PS27-01109,eldoret,Staging Bay A2,2026-06-19 10:18:14,2026-06-19 10:38:19,20.08,ARRIVAL_CLUSTERING,19.4
STG-000913,LO-KOTPS1-01254,mombasa,Staging Bay A3,2026-06-19 11:51:57,2026-06-19 12:22:00,30.05,ARRIVAL_CLUSTERING,34.4
STG-000914,LO-PS28-01084,kisumu,Staging Bay A1,2026-06-19 18:58:48,2026-06-19 19:29:54,31.09,ARRIVAL_CLUSTERING,29.4
STG-000915,LO-PS10-01379,nairobi,Staging Bay A2,2026-06-19 11:10:59,2026-06-19 11:44:16,33.29,ARRIVAL_CLUSTERING,34.8
STG-000916,LO-KOTPS1-01255,mombasa,Staging Bay B2,2026-06-19 17:01:33,2026-06-19 17:18:55,17.37,ARRIVAL_CLUSTERING,15.5
STG-000917,LO-PS10-01380,nairobi,Staging Bay A4,2026-06-19 11:11:58,2026-06-19 11:44:30,32.53,ARRIVAL_CLUSTERING,36.4
STG-000918,LO-PS10-01381,nairobi,Staging Bay A4,2026-06-19 20:10:40,2026-06-19 20:45:04,34.39,ARRIVAL_CLUSTERING,38.6
STG-000919,LO-PS10-01382,nairobi,Staging Bay C4,2026-06-19 15:05:49,2026-06-19 15:21:36,15.79,NOMINAL_FLOW,16.1
STG-000920,LO-PS27-01110,eldoret,Staging Bay A2,2026-06-19 12:56:01,2026-06-19 13:15:05,19.07,ARRIVAL_CLUSTERING,19.7
STG-000921,LO-PS10-01383,nairobi,Staging Bay B4,2026-06-19 16:02:20,2026-06-19 16:13:16,10.93,NOMINAL_FLOW,10.7
STG-000922,LO-PS27-01111,eldoret,Staging Bay B1,2026-06-19 13:47:55,2026-06-19 14:29:35,41.67,ARRIVAL_CLUSTERING,47.6
STG-000923,LO-PS27-01112,eldoret,Staging Bay B1,2026-06-19 12:43:39,2026-06-19 13:28:27,44.81,ARRIVAL_CLUSTERING,48.3
STG-000924,LO-PS25-01149,nakuru,Staging Bay A4,2026-06-19 14:59:50,2026-06-19 15:10:46,10.94,NOMINAL_FLOW,11.7
STG-000925,LO-KOTPS1-01256,mombasa,Staging Bay C3,2026-06-19 14:25:43,2026-06-19 15:03:55,38.2,ARRIVAL_CLUSTERING,38.6
STG-000926,LO-PS27-01113,eldoret,Staging Bay B4,2026-06-19 15:12:43,2026-06-19 15:19:36,6.89,LOADING_CAPACITY_PRESSURE,6.6
STG-000927,LO-KOTPS1-01257,mombasa,Staging Bay B3,2026-06-19 13:06:11,2026-06-19 13:30:52,24.68,ARRIVAL_CLUSTERING,27.0
STG-000928,LO-KOTPS1-01258,mombasa,Staging Bay B1,2026-06-19 12:59:59,2026-06-19 13:33:05,33.1,ARRIVAL_CLUSTERING,35.5
STG-000929,LO-PS27-01114,eldoret,Staging Bay C5,2026-06-19 17:39:03,2026-06-19 17:56:01,16.96,ARRIVAL_CLUSTERING,16.1
STG-000930,LO-PS25-01150,nakuru,Staging Bay A5,2026-06-19 17:02:40,2026-06-19 17:46:35,43.91,ARRIVAL_CLUSTERING,38.1
STG-000931,LO-PS10-01385,nairobi,Staging Bay C2,2026-06-19 11:03:12,2026-06-19 11:37:30,34.3,ARRIVAL_CLUSTERING,34.5
STG-000932,LO-KOTPS1-01259,mombasa,Staging Bay C2,2026-06-19 12:44:12,2026-06-19 13:13:19,29.12,ARRIVAL_CLUSTERING,25.3
STG-000933,LO-KOTPS1-01260,mombasa,Staging Bay A5,2026-06-19 11:41:55,2026-06-19 12:22:32,40.62,ARRIVAL_CLUSTERING,46.5
STG-000934,LO-PS10-01386,nairobi,Staging Bay B1,2026-06-19 15:14:06,2026-06-19 15:28:03,13.95,NOMINAL_FLOW,15.2
STG-000935,LO-KOTPS1-01261,mombasa,Staging Bay C2,2026-06-19 10:20:52,2026-06-19 10:25:15,4.37,NOMINAL_FLOW,4.5
STG-000936,LO-KOTPS1-01262,mombasa,Staging Bay B4,2026-06-19 11:35:35,2026-06-19 12:17:14,41.65,ARRIVAL_CLUSTERING,39.2
STG-000937,LO-PS28-01085,kisumu,Staging Bay C3,2026-06-19 16:18:15,2026-06-19 16:30:43,12.47,LOADING_CAPACITY_PRESSURE,11.8
STG-000938,LO-KOTPS1-01263,mombasa,Staging Bay B3,2026-06-19 09:09:09,2026-06-19 09:20:04,10.9,NOMINAL_FLOW,9.3
STG-000939,LO-PS27-01115,eldoret,Staging Bay C5,2026-06-19 16:48:08,2026-06-19 17:04:51,16.7,ARRIVAL_CLUSTERING,18.1
STG-000940,LO-KOTPS1-01264,mombasa,Staging Bay A2,2026-06-19 20:44:39,2026-06-19 21:02:27,17.8,NOMINAL_FLOW,15.8
STG-000941,LO-PS10-01387,nairobi,Staging Bay C3,2026-06-19 17:22:42,2026-06-19 18:07:42,45.0,ARRIVAL_CLUSTERING,40.5
STG-000942,LO-KOTPS1-01265,mombasa,Staging Bay B2,2026-06-19 10:35:45,2026-06-19 10:55:10,19.41,ARRIVAL_CLUSTERING,18.3
STG-000943,LO-PS28-01086,kisumu,Staging Bay B1,2026-06-19 09:19:51,2026-06-19 09:30:46,10.91,NOMINAL_FLOW,10.6
STG-000944,LO-KOTPS1-01266,mombasa,Staging Bay B2,2026-06-19 13:09:39,2026-06-19 13:42:56,33.28,ARRIVAL_CLUSTERING,28.9
STG-000945,LO-PS27-01116,eldoret,Staging Bay C2,2026-06-19 11:35:36,2026-06-19 12:17:44,42.13,ARRIVAL_CLUSTERING,36.3
STG-000946,LO-PS27-01117,eldoret,Staging Bay A3,2026-06-19 10:43:21,2026-06-19 10:52:59,9.64,NOMINAL_FLOW,9.3
STG-000947,LO-PS10-01388,nairobi,Staging Bay C4,2026-06-19 11:00:48,2026-06-19 11:35:39,34.84,ARRIVAL_CLUSTERING,34.8
STG-000948,LO-PS27-01118,eldoret,Staging Bay A2,2026-06-19 11:40:40,2026-06-19 12:11:39,30.97,ARRIVAL_CLUSTERING,29.0
STG-000949,LO-PS10-01390,nairobi,Staging Bay C5,2026-06-19 13:37:13,2026-06-19 13:56:14,19.02,ARRIVAL_CLUSTERING,21.2
STG-000950,LO-KOTPS1-01267,mombasa,Staging Bay C1,2026-06-19 12:53:22,2026-06-19 13:21:31,28.16,ARRIVAL_CLUSTERING,30.5
STG-000951,LO-PS25-01151,nakuru,Staging Bay A3,2026-06-19 16:01:35,2026-06-19 16:44:51,43.26,ARRIVAL_CLUSTERING,42.7
STG-000952,LO-PS10-01391,nairobi,Staging Bay A3,2026-06-19 16:52:48,2026-06-19 17:21:21,28.55,ARRIVAL_CLUSTERING,30.0
STG-000953,LO-KOTPS1-01268,mombasa,Staging Bay B4,2026-06-19 09:21:58,2026-06-19 09:31:45,9.8,NOMINAL_FLOW,8.5
STG-000954,LO-KOTPS1-01269,mombasa,Staging Bay C5,2026-06-19 10:39:14,2026-06-19 11:22:08,42.91,ARRIVAL_CLUSTERING,49.3
STG-000955,LO-PS10-01392,nairobi,Staging Bay A4,2026-06-19 10:34:56,2026-06-19 11:03:57,29.01,ARRIVAL_CLUSTERING,29.4
