order_id,omc_id,depot_id,truck_id,product_id,ordered_quantity_litres,order_registered_time,expected_arrival_time,scheduled_window_start,scheduled_window_end,order_status,cancellation_reason
LO-PS10-01933,lakeoil,nairobi,TRK-0372,AGO,28000,2026-07-02 07:43:40,2026-07-02 08:42:40,2026-07-02 08:27:40,2026-07-02 09:27:40,COMPLETED,
LO-PS27-01273,totalenergies,eldoret,TRK-0421,PMS,28000,2026-07-02 11:39:15,2026-07-02 13:53:15,2026-07-02 13:38:15,2026-07-02 14:38:15,COMPLETED,
LO-PS25-01361,rubis,nakuru,TRK-0133,AGO,38000,2026-07-02 13:43:47,2026-07-02 15:10:47,2026-07-02 14:55:47,2026-07-02 15:55:47,COMPLETED,
LO-PS10-01934,rubis,nairobi,TRK-0173,DPK,38000,2026-07-02 12:31:30,2026-07-02 14:17:30,2026-07-02 14:02:30,2026-07-02 15:02:30,COMPLETED,
LO-KOTPS1-01652,rubis,mombasa,TRK-0222,DPK,38000,2026-07-02 09:42:33,2026-07-02 11:53:33,2026-07-02 11:38:33,2026-07-02 12:38:33,COMPLETED,
LO-PS28-01214,hass,kisumu,TRK-0149,AGO,40000,2026-07-02 07:25:39,2026-07-02 08:44:39,2026-07-02 08:29:39,2026-07-02 09:29:39,COMPLETED,
LO-PS10-01935,hass,nairobi,TRK-0411,DPK,34000,2026-07-02 07:32:59,2026-07-02 09:21:59,2026-07-02 09:06:59,2026-07-02 10:06:59,COMPLETED,
LO-PS27-01274,vivo,eldoret,TRK-0715,AGO,32000,2026-07-02 09:34:18,2026-07-02 10:46:18,2026-07-02 10:31:18,2026-07-02 11:31:18,COMPLETED,
LO-PS28-01215,vivo,kisumu,TRK-0479,DPK,36000,2026-07-02 10:36:34,2026-07-02 11:24:34,2026-07-02 11:09:34,2026-07-02 12:09:34,COMPLETED,
LO-KOTPS1-01653,ola,mombasa,TRK-0355,AGO,38000,2026-07-02 15:29:42,2026-07-02 16:30:42,2026-07-02 16:15:42,2026-07-02 17:15:42,COMPLETED,
LO-PS25-01362,ola,nakuru,TRK-0257,AGO,34000,2026-07-02 15:28:33,2026-07-02 17:15:33,2026-07-02 17:00:33,2026-07-02 18:00:33,COMPLETED,
LO-PS25-01363,totalenergies,nakuru,TRK-0273,DPK,36000,2026-07-02 09:28:08,2026-07-02 10:25:08,2026-07-02 10:10:08,2026-07-02 11:10:08,COMPLETED,
LO-PS10-01936,petrocity,nairobi,TRK-0401,JET-A1,34000,2026-07-02 09:01:02,2026-07-02 10:39:02,2026-07-02 10:24:02,2026-07-02 11:24:02,COMPLETED,
LO-PS27-01275,vivo,eldoret,TRK-0008,PMS,32000,2026-07-02 10:35:13,2026-07-02 11:53:13,2026-07-02 11:38:13,2026-07-02 12:38:13,COMPLETED,
LO-KOTPS1-01654,rubis,mombasa,TRK-0291,PMS,32000,2026-07-02 11:24:12,2026-07-02 13:14:12,2026-07-02 12:59:12,2026-07-02 13:59:12,COMPLETED,
LO-PS10-01937,rubis,nairobi,TRK-0682,AGO,36000,2026-07-02 08:56:27,2026-07-02 10:44:27,2026-07-02 10:29:27,2026-07-02 11:29:27,COMPLETED,
LO-KOTPS1-01655,rubis,mombasa,TRK-0170,AGO,32000,2026-07-02 09:23:02,2026-07-02 11:19:02,2026-07-02 11:04:02,2026-07-02 12:04:02,COMPLETED,
LO-KOTPS1-01656,ola,mombasa,TRK-0056,PMS,28000,2026-07-02 10:31:12,2026-07-02 12:21:12,2026-07-02 12:06:12,2026-07-02 13:06:12,COMPLETED,
LO-KOTPS1-01657,vivo,mombasa,TRK-0229,PMS,38000,2026-07-02 08:35:41,2026-07-02 10:48:41,2026-07-02 10:33:41,2026-07-02 11:33:41,COMPLETED,
LO-PS10-01938,lakeoil,nairobi,TRK-0684,AGO,40000,2026-07-02 10:25:19,2026-07-02 11:46:19,2026-07-02 11:31:19,2026-07-02 12:31:19,COMPLETED,
LO-PS10-01939,vivo,nairobi,TRK-0214,AGO,40000,2026-07-02 10:58:07,2026-07-02 12:02:07,2026-07-02 11:47:07,2026-07-02 12:47:07,COMPLETED,
LO-KOTPS1-01658,rubis,mombasa,TRK-0044,AGO,38000,2026-07-02 07:52:32,2026-07-02 08:52:32,2026-07-02 08:37:32,2026-07-02 09:37:32,COMPLETED,
LO-KOTPS1-01659,rubis,mombasa,TRK-0288,PMS,28000,2026-07-02 12:08:55,2026-07-02 13:36:55,2026-07-02 13:21:55,2026-07-02 14:21:55,COMPLETED,
LO-PS10-01940,totalenergies,nairobi,TRK-0562,AGO,34000,2026-07-02 14:08:34,2026-07-02 16:19:34,2026-07-02 16:04:34,2026-07-02 17:04:34,COMPLETED,
LO-PS10-01941,ola,nairobi,TRK-0472,AGO,34000,2026-07-02 06:12:19,2026-07-02 08:14:19,2026-07-02 07:59:19,2026-07-02 08:59:19,COMPLETED,
LO-PS10-01942,hass,nairobi,TRK-0171,AGO,32000,2026-07-02 09:13:43,2026-07-02 11:21:43,2026-07-02 11:06:43,2026-07-02 12:06:43,COMPLETED,
LO-PS25-01364,rubis,nakuru,TRK-0678,AGO,38000,2026-07-02 09:48:29,2026-07-02 11:14:29,2026-07-02 10:59:29,2026-07-02 11:59:29,COMPLETED,
LO-KOTPS1-01660,rubis,mombasa,TRK-0277,PMS,32000,2026-07-02 08:14:35,2026-07-02 09:13:35,2026-07-02 08:58:35,2026-07-02 09:58:35,COMPLETED,
LO-KOTPS1-01661,ola,mombasa,TRK-0153,AGO,38000,2026-07-02 08:13:52,2026-07-02 09:55:52,2026-07-02 09:40:52,2026-07-02 10:40:52,COMPLETED,
LO-PS10-01943,ola,nairobi,TRK-0191,AGO,36000,2026-07-02 09:50:44,2026-07-02 12:01:44,2026-07-02 11:46:44,2026-07-02 12:46:44,COMPLETED,
LO-KOTPS1-01662,lakeoil,mombasa,TRK-0431,AGO,38000,2026-07-02 10:36:15,2026-07-02 12:46:15,2026-07-02 12:31:15,2026-07-02 13:31:15,COMPLETED,
LO-PS27-01276,vivo,eldoret,TRK-0096,DPK,34000,2026-07-02 07:50:03,2026-07-02 09:27:03,2026-07-02 09:12:03,2026-07-02 10:12:03,COMPLETED,
LO-PS10-01944,rubis,nairobi,TRK-0218,PMS,28000,2026-07-02 14:39:31,2026-07-02 17:06:31,2026-07-02 16:51:31,2026-07-02 17:51:31,COMPLETED,
LO-PS25-01365,totalenergies,nakuru,TRK-0636,PMS,40000,2026-07-02 08:18:47,2026-07-02 09:25:47,2026-07-02 09:10:47,2026-07-02 10:10:47,COMPLETED,
LO-PS10-01945,totalenergies,nairobi,TRK-0323,PMS,32000,2026-07-02 16:49:27,2026-07-02 18:22:27,2026-07-02 18:07:27,2026-07-02 19:07:27,COMPLETED,
LO-PS27-01277,hass,eldoret,TRK-0280,JET-A1,36000,2026-07-02 15:57:22,2026-07-02 16:52:22,2026-07-02 16:37:22,2026-07-02 17:37:22,COMPLETED,
LO-PS10-01946,hass,nairobi,TRK-0663,PMS,40000,2026-07-02 07:49:52,2026-07-02 08:47:52,2026-07-02 08:32:52,2026-07-02 09:32:52,COMPLETED,
LO-PS25-01366,totalenergies,nakuru,TRK-0003,AGO,36000,2026-07-02 12:38:26,2026-07-02 13:50:26,2026-07-02 13:35:26,2026-07-02 14:35:26,COMPLETED,
LO-KOTPS1-01663,rubis,mombasa,TRK-0054,AGO,36000,2026-07-02 14:26:46,2026-07-02 16:36:46,2026-07-02 16:21:46,2026-07-02 17:21:46,COMPLETED,
LO-PS10-01947,ola,nairobi,TRK-0706,AGO,40000,2026-07-02 09:15:04,2026-07-02 11:29:04,2026-07-02 11:14:04,2026-07-02 12:14:04,COMPLETED,
LO-PS27-01278,hass,eldoret,TRK-0473,PMS,40000,2026-07-02 15:41:20,2026-07-02 16:26:20,2026-07-02 16:11:20,2026-07-02 17:11:20,COMPLETED,
LO-PS27-01279,lakeoil,eldoret,TRK-0280,PMS,36000,2026-07-02 07:20:11,2026-07-02 08:39:11,2026-07-02 08:24:11,2026-07-02 09:24:11,COMPLETED,
LO-PS28-01216,rubis,kisumu,TRK-0390,AGO,38000,2026-07-02 10:46:29,2026-07-02 12:12:29,2026-07-02 11:57:29,2026-07-02 12:57:29,REJECTED,
LO-PS10-01948,ola,nairobi,TRK-0317,PMS,36000,2026-07-02 11:58:50,2026-07-02 13:19:50,2026-07-02 13:04:50,2026-07-02 14:04:50,COMPLETED,
LO-PS10-01949,ola,nairobi,TRK-0358,AGO,36000,2026-07-02 06:09:32,2026-07-02 07:46:32,2026-07-02 07:31:32,2026-07-02 08:31:32,COMPLETED,
LO-PS10-01950,ola,nairobi,TRK-0270,AGO,36000,2026-07-02 10:58:45,2026-07-02 12:55:45,2026-07-02 12:40:45,2026-07-02 13:40:45,COMPLETED,
LO-PS28-01217,rubis,kisumu,TRK-0524,PMS,32000,2026-07-02 07:18:16,2026-07-02 09:39:16,2026-07-02 09:24:16,2026-07-02 10:24:16,COMPLETED,
LO-KOTPS1-01664,totalenergies,mombasa,TRK-0334,PMS,32000,2026-07-02 07:12:56,2026-07-02 09:26:56,2026-07-02 09:11:56,2026-07-02 10:11:56,COMPLETED,
LO-PS10-01951,vivo,nairobi,TRK-0430,JET-A1,34000,2026-07-02 07:24:59,2026-07-02 09:16:59,2026-07-02 09:01:59,2026-07-02 10:01:59,COMPLETED,
LO-PS25-01367,rubis,nakuru,TRK-0227,AGO,32000,2026-07-02 11:09:24,2026-07-02 12:39:24,2026-07-02 12:24:24,2026-07-02 13:24:24,COMPLETED,
LO-KOTPS1-01665,ola,mombasa,TRK-0003,AGO,36000,2026-07-02 14:41:57,2026-07-02 16:51:57,2026-07-02 16:36:57,2026-07-02 17:36:57,COMPLETED,
LO-PS28-01218,vivo,kisumu,TRK-0322,AGO,34000,2026-07-02 07:29:20,2026-07-02 09:28:20,2026-07-02 09:13:20,2026-07-02 10:13:20,COMPLETED,
LO-PS10-01952,vivo,nairobi,TRK-0015,DPK,34000,2026-07-02 11:12:33,2026-07-02 12:32:33,2026-07-02 12:17:33,2026-07-02 13:17:33,COMPLETED,
LO-PS28-01219,vivo,kisumu,TRK-0147,PMS,36000,2026-07-02 07:50:55,2026-07-02 09:09:55,2026-07-02 08:54:55,2026-07-02 09:54:55,COMPLETED,
LO-PS27-01280,totalenergies,eldoret,TRK-0072,AGO,38000,2026-07-02 12:23:02,2026-07-02 14:40:02,2026-07-02 14:25:02,2026-07-02 15:25:02,COMPLETED,
LO-PS25-01368,ola,nakuru,TRK-0269,AGO,34000,2026-07-02 14:06:48,2026-07-02 15:56:48,2026-07-02 15:41:48,2026-07-02 16:41:48,COMPLETED,
LO-PS10-01953,totalenergies,nairobi,TRK-0309,DPK,34000,2026-07-02 12:15:18,2026-07-02 14:09:18,2026-07-02 13:54:18,2026-07-02 14:54:18,COMPLETED,
LO-PS27-01281,totalenergies,eldoret,TRK-0029,PMS,36000,2026-07-02 17:32:09,2026-07-02 19:58:09,2026-07-02 19:43:09,2026-07-02 20:43:09,COMPLETED,
LO-KOTPS1-01666,hass,mombasa,TRK-0642,PMS,38000,2026-07-02 13:30:56,2026-07-02 14:29:56,2026-07-02 14:14:56,2026-07-02 15:14:56,COMPLETED,
LO-PS25-01369,totalenergies,nakuru,TRK-0643,PMS,32000,2026-07-02 07:25:16,2026-07-02 09:45:16,2026-07-02 09:30:16,2026-07-02 10:30:16,COMPLETED,
LO-PS27-01282,totalenergies,eldoret,TRK-0345,PMS,32000,2026-07-02 08:40:01,2026-07-02 10:48:01,2026-07-02 10:33:01,2026-07-02 11:33:01,COMPLETED,
LO-KOTPS1-01667,rubis,mombasa,TRK-0489,AGO,38000,2026-07-02 11:41:11,2026-07-02 13:34:11,2026-07-02 13:19:11,2026-07-02 14:19:11,COMPLETED,
LO-PS27-01283,vivo,eldoret,TRK-0190,AGO,38000,2026-07-02 08:21:18,2026-07-02 09:20:18,2026-07-02 09:05:18,2026-07-02 10:05:18,COMPLETED,
LO-KOTPS1-01668,ola,mombasa,TRK-0109,AGO,34000,2026-07-02 07:17:27,2026-07-02 09:34:27,2026-07-02 09:19:27,2026-07-02 10:19:27,COMPLETED,
LO-KOTPS1-01669,rubis,mombasa,TRK-0045,PMS,36000,2026-07-02 09:21:16,2026-07-02 11:17:16,2026-07-02 11:02:16,2026-07-02 12:02:16,COMPLETED,
LO-KOTPS1-01670,vivo,mombasa,TRK-0302,AGO,38000,2026-07-02 17:29:25,2026-07-02 18:31:25,2026-07-02 18:16:25,2026-07-02 19:16:25,COMPLETED,
LO-KOTPS1-01671,rubis,mombasa,TRK-0391,DPK,36000,2026-07-02 08:01:08,2026-07-02 09:20:08,2026-07-02 09:05:08,2026-07-02 10:05:08,COMPLETED,
LO-KOTPS1-01672,totalenergies,mombasa,TRK-0356,PMS,32000,2026-07-02 06:41:48,2026-07-02 08:47:48,2026-07-02 08:32:48,2026-07-02 09:32:48,COMPLETED,
LO-PS10-01954,vivo,nairobi,TRK-0514,PMS,28000,2026-07-02 12:44:27,2026-07-02 15:05:27,2026-07-02 14:50:27,2026-07-02 15:50:27,REJECTED,
LO-KOTPS1-01673,totalenergies,mombasa,TRK-0364,AGO,28000,2026-07-02 17:01:05,2026-07-02 17:54:05,2026-07-02 17:39:05,2026-07-02 18:39:05,COMPLETED,
LO-PS25-01370,totalenergies,nakuru,TRK-0099,AGO,28000,2026-07-02 08:16:18,2026-07-02 09:42:18,2026-07-02 09:27:18,2026-07-02 10:27:18,COMPLETED,
LO-PS10-01955,ola,nairobi,TRK-0740,DPK,28000,2026-07-02 14:15:36,2026-07-02 15:09:36,2026-07-02 14:54:36,2026-07-02 15:54:36,COMPLETED,
LO-PS27-01284,rubis,eldoret,TRK-0203,DPK,34000,2026-07-02 09:47:20,2026-07-02 11:07:20,2026-07-02 10:52:20,2026-07-02 11:52:20,COMPLETED,
LO-PS10-01956,rubis,nairobi,TRK-0221,AGO,34000,2026-07-02 14:43:36,2026-07-02 16:28:36,2026-07-02 16:13:36,2026-07-02 17:13:36,COMPLETED,
LO-PS10-01957,vivo,nairobi,TRK-0268,AGO,34000,2026-07-02 08:40:08,2026-07-02 10:41:08,2026-07-02 10:26:08,2026-07-02 11:26:08,COMPLETED,
LO-PS10-01958,lakeoil,nairobi,TRK-0244,PMS,34000,2026-07-02 15:58:03,2026-07-02 17:26:03,2026-07-02 17:11:03,2026-07-02 18:11:03,COMPLETED,
LO-PS10-01959,totalenergies,nairobi,TRK-0087,AGO,34000,2026-07-02 09:59:44,2026-07-02 11:20:44,2026-07-02 11:05:44,2026-07-02 12:05:44,COMPLETED,
LO-PS28-01220,hass,kisumu,TRK-0539,PMS,40000,2026-07-02 10:31:25,2026-07-02 11:50:25,2026-07-02 11:35:25,2026-07-02 12:35:25,COMPLETED,
LO-KOTPS1-01674,hass,mombasa,TRK-0420,PMS,40000,2026-07-02 09:35:10,2026-07-02 10:24:10,2026-07-02 10:09:10,2026-07-02 11:09:10,COMPLETED,
LO-KOTPS1-01675,petrocity,mombasa,TRK-0202,AGO,32000,2026-07-02 10:05:32,2026-07-02 11:57:32,2026-07-02 11:42:32,2026-07-02 12:42:32,CANCELLED,CREDIT_APPROVAL_HOLD
LO-KOTPS1-01676,rubis,mombasa,TRK-0473,AGO,40000,2026-07-02 07:34:11,2026-07-02 08:55:11,2026-07-02 08:40:11,2026-07-02 09:40:11,COMPLETED,
LO-PS10-01960,ola,nairobi,TRK-0119,PMS,34000,2026-07-02 15:29:10,2026-07-02 16:56:10,2026-07-02 16:41:10,2026-07-02 17:41:10,COMPLETED,
LO-PS10-01961,lakeoil,nairobi,TRK-0692,PMS,28000,2026-07-02 13:47:37,2026-07-02 14:55:37,2026-07-02 14:40:37,2026-07-02 15:40:37,COMPLETED,
LO-KOTPS1-01677,vivo,mombasa,TRK-0151,PMS,34000,2026-07-02 08:45:15,2026-07-02 10:05:15,2026-07-02 09:50:15,2026-07-02 10:50:15,COMPLETED,
LO-PS10-01962,petrocity,nairobi,TRK-0517,PMS,38000,2026-07-02 10:34:18,2026-07-02 11:56:18,2026-07-02 11:41:18,2026-07-02 12:41:18,COMPLETED,
LO-PS10-01963,hass,nairobi,TRK-0395,PMS,36000,2026-07-02 14:56:58,2026-07-02 17:03:58,2026-07-02 16:48:58,2026-07-02 17:48:58,COMPLETED,
LO-KOTPS1-01678,rubis,mombasa,TRK-0713,PMS,32000,2026-07-02 11:34:24,2026-07-02 13:46:24,2026-07-02 13:31:24,2026-07-02 14:31:24,COMPLETED,
LO-PS10-01964,vivo,nairobi,TRK-0114,AGO,40000,2026-07-02 13:48:20,2026-07-02 15:47:20,2026-07-02 15:32:20,2026-07-02 16:32:20,COMPLETED,
LO-PS28-01221,totalenergies,kisumu,TRK-0713,PMS,32000,2026-07-02 11:46:03,2026-07-02 14:03:03,2026-07-02 13:48:03,2026-07-02 14:48:03,COMPLETED,
LO-KOTPS1-01679,totalenergies,mombasa,TRK-0328,PMS,28000,2026-07-02 06:57:30,2026-07-02 08:00:30,2026-07-02 07:45:30,2026-07-02 08:45:30,COMPLETED,
LO-PS10-01965,ola,nairobi,TRK-0671,PMS,40000,2026-07-02 08:54:40,2026-07-02 09:43:40,2026-07-02 09:28:40,2026-07-02 10:28:40,COMPLETED,
LO-PS10-01966,totalenergies,nairobi,TRK-0066,AGO,36000,2026-07-02 10:10:00,2026-07-02 11:04:00,2026-07-02 10:49:00,2026-07-02 11:49:00,COMPLETED,
LO-PS25-01371,rubis,nakuru,TRK-0126,AGO,32000,2026-07-02 14:35:06,2026-07-02 16:55:06,2026-07-02 16:40:06,2026-07-02 17:40:06,COMPLETED,
LO-KOTPS1-01680,vivo,mombasa,TRK-0037,AGO,28000,2026-07-02 08:59:44,2026-07-02 10:14:44,2026-07-02 09:59:44,2026-07-02 10:59:44,COMPLETED,
LO-PS10-01967,lakeoil,nairobi,TRK-0256,AGO,40000,2026-07-02 11:32:23,2026-07-02 12:51:23,2026-07-02 12:36:23,2026-07-02 13:36:23,COMPLETED,
LO-KOTPS1-01681,lakeoil,mombasa,TRK-0180,AGO,40000,2026-07-02 09:47:44,2026-07-02 11:54:44,2026-07-02 11:39:44,2026-07-02 12:39:44,COMPLETED,
LO-KOTPS1-01682,hass,mombasa,TRK-0271,AGO,28000,2026-07-02 11:28:40,2026-07-02 12:44:40,2026-07-02 12:29:40,2026-07-02 13:29:40,COMPLETED,
LO-PS10-01968,lakeoil,nairobi,TRK-0372,AGO,28000,2026-07-02 07:12:33,2026-07-02 08:02:33,2026-07-02 07:47:33,2026-07-02 08:47:33,COMPLETED,
LO-PS25-01372,ola,nakuru,TRK-0312,AGO,34000,2026-07-02 07:51:23,2026-07-02 09:48:23,2026-07-02 09:33:23,2026-07-02 10:33:23,COMPLETED,
LO-PS27-01285,vivo,eldoret,TRK-0009,AGO,38000,2026-07-02 13:15:28,2026-07-02 15:14:28,2026-07-02 14:59:28,2026-07-02 15:59:28,COMPLETED,
LO-PS10-01969,totalenergies,nairobi,TRK-0106,PMS,40000,2026-07-02 08:51:43,2026-07-02 10:48:43,2026-07-02 10:33:43,2026-07-02 11:33:43,COMPLETED,
LO-PS25-01373,rubis,nakuru,TRK-0545,AGO,34000,2026-07-02 09:15:53,2026-07-02 11:08:53,2026-07-02 10:53:53,2026-07-02 11:53:53,COMPLETED,
LO-KOTPS1-01683,rubis,mombasa,TRK-0263,PMS,36000,2026-07-02 11:11:04,2026-07-02 12:35:04,2026-07-02 12:20:04,2026-07-02 13:20:04,COMPLETED,
LO-PS27-01286,vivo,eldoret,TRK-0028,PMS,36000,2026-07-02 09:09:46,2026-07-02 10:26:46,2026-07-02 10:11:46,2026-07-02 11:11:46,COMPLETED,
LO-PS27-01287,totalenergies,eldoret,TRK-0548,AGO,40000,2026-07-02 14:18:11,2026-07-02 15:47:11,2026-07-02 15:32:11,2026-07-02 16:32:11,COMPLETED,
LO-PS10-01970,vivo,nairobi,TRK-0372,PMS,28000,2026-07-02 12:32:25,2026-07-02 13:26:25,2026-07-02 13:11:25,2026-07-02 14:11:25,COMPLETED,
LO-PS27-01288,vivo,eldoret,TRK-0396,PMS,34000,2026-07-02 15:18:35,2026-07-02 17:43:35,2026-07-02 17:28:35,2026-07-02 18:28:35,COMPLETED,
LO-PS27-01289,rubis,eldoret,TRK-0112,AGO,28000,2026-07-02 08:26:16,2026-07-02 10:03:16,2026-07-02 09:48:16,2026-07-02 10:48:16,COMPLETED,
LO-PS10-01971,vivo,nairobi,TRK-0273,PMS,36000,2026-07-02 16:13:32,2026-07-02 18:18:32,2026-07-02 18:03:32,2026-07-02 19:03:32,COMPLETED,
LO-KOTPS1-01684,ola,mombasa,TRK-0293,AGO,28000,2026-07-02 11:34:33,2026-07-02 13:10:33,2026-07-02 12:55:33,2026-07-02 13:55:33,COMPLETED,
LO-PS28-01222,petrocity,kisumu,TRK-0574,PMS,32000,2026-07-02 07:02:51,2026-07-02 08:10:51,2026-07-02 07:55:51,2026-07-02 08:55:51,COMPLETED,
LO-KOTPS1-01685,vivo,mombasa,TRK-0328,PMS,28000,2026-07-02 08:22:02,2026-07-02 09:13:02,2026-07-02 08:58:02,2026-07-02 09:58:02,COMPLETED,
LO-PS10-01972,vivo,nairobi,TRK-0523,AGO,40000,2026-07-02 14:17:11,2026-07-02 15:50:11,2026-07-02 15:35:11,2026-07-02 16:35:11,COMPLETED,
LO-PS10-01973,vivo,nairobi,TRK-0009,AGO,38000,2026-07-02 13:25:13,2026-07-02 14:36:13,2026-07-02 14:21:13,2026-07-02 15:21:13,COMPLETED,
LO-PS10-01974,vivo,nairobi,,AGO,28000,2026-07-02 06:33:21,2026-07-02 08:53:21,2026-07-02 08:38:21,2026-07-02 09:38:21,COMPLETED,
LO-PS10-01975,totalenergies,nairobi,TRK-0263,PMS,36000,2026-07-02 09:08:27,2026-07-02 10:37:27,2026-07-02 10:22:27,2026-07-02 11:22:27,COMPLETED,
LO-PS10-01976,hass,nairobi,TRK-0265,PMS,28000,2026-07-02 13:39:54,2026-07-02 15:45:54,2026-07-02 15:30:54,2026-07-02 16:30:54,COMPLETED,
LO-PS28-01223,rubis,kisumu,TRK-0619,AGO,36000,2026-07-02 09:40:50,2026-07-02 11:42:50,2026-07-02 11:27:50,2026-07-02 12:27:50,COMPLETED,
LO-KOTPS1-01686,ola,mombasa,TRK-0496,AGO,38000,2026-07-02 10:18:59,2026-07-02 12:32:59,2026-07-02 12:17:59,2026-07-02 13:17:59,COMPLETED,
LO-PS10-01977,vivo,nairobi,TRK-0544,PMS,28000,2026-07-02 08:24:11,2026-07-02 09:31:11,2026-07-02 09:16:11,2026-07-02 10:16:11,COMPLETED,
LO-KOTPS1-01687,totalenergies,mombasa,TRK-0719,AGO,36000,2026-07-02 07:05:26,2026-07-02 09:26:26,2026-07-02 09:11:26,2026-07-02 10:11:26,COMPLETED,
LO-PS25-01374,totalenergies,nakuru,TRK-0263,AGO,36000,2026-07-02 10:13:54,2026-07-02 11:57:54,2026-07-02 11:42:54,2026-07-02 12:42:54,COMPLETED,
LO-PS10-01978,vivo,nairobi,TRK-0416,AGO,28000,2026-07-02 11:02:18,2026-07-02 12:50:18,2026-07-02 12:35:18,2026-07-02 13:35:18,COMPLETED,
LO-PS27-01290,totalenergies,eldoret,TRK-0410,PMS,32000,2026-07-02 13:11:56,2026-07-02 14:15:56,2026-07-02 14:00:56,2026-07-02 15:00:56,COMPLETED,
LO-PS10-01979,vivo,nairobi,TRK-0508,JET-A1,40000,2026-07-02 15:08:54,2026-07-02 16:23:54,2026-07-02 16:08:54,2026-07-02 17:08:54,COMPLETED,
LO-PS10-01980,totalenergies,nairobi,TRK-0061,AGO,28000,2026-07-02 09:55:30,2026-07-02 11:25:30,2026-07-02 11:10:30,2026-07-02 12:10:30,COMPLETED,
LO-PS10-01981,totalenergies,nairobi,TRK-0212,AGO,34000,2026-07-02 14:01:03,2026-07-02 16:15:03,2026-07-02 16:00:03,2026-07-02 17:00:03,COMPLETED,
LO-KOTPS1-01688,lakeoil,mombasa,TRK-0580,JET-A1,36000,2026-07-02 10:45:08,2026-07-02 12:49:08,2026-07-02 12:34:08,2026-07-02 13:34:08,REJECTED,
LO-KOTPS1-01689,ola,mombasa,TRK-0593,AGO,36000,2026-07-02 10:12:08,2026-07-02 12:32:08,2026-07-02 12:17:08,2026-07-02 13:17:08,COMPLETED,
LO-PS27-01291,rubis,eldoret,TRK-0359,PMS,36000,2026-07-02 10:14:47,2026-07-02 11:06:47,2026-07-02 10:51:47,2026-07-02 11:51:47,CANCELLED,CREDIT_APPROVAL_HOLD
LO-KOTPS1-01690,totalenergies,mombasa,TRK-0582,AGO,32000,2026-07-02 12:53:04,2026-07-02 15:07:04,2026-07-02 14:52:04,2026-07-02 15:52:04,COMPLETED,
LO-KOTPS1-01691,totalenergies,mombasa,TRK-0413,PMS,36000,2026-07-02 07:37:04,2026-07-02 10:02:04,2026-07-02 09:47:04,2026-07-02 10:47:04,COMPLETED,
LO-KOTPS1-01692,totalenergies,mombasa,TRK-0590,PMS,28000,2026-07-02 14:30:25,2026-07-02 16:45:25,2026-07-02 16:30:25,2026-07-02 17:30:25,COMPLETED,
LO-KOTPS1-01693,vivo,mombasa,TRK-0426,PMS,38000,2026-07-02 09:27:31,2026-07-02 10:31:31,2026-07-02 10:16:31,2026-07-02 11:16:31,COMPLETED,
LO-PS27-01292,ola,eldoret,TRK-0637,PMS,34000,2026-07-02 14:44:58,2026-07-02 16:20:58,2026-07-02 16:05:58,2026-07-02 17:05:58,COMPLETED,
LO-PS10-01982,totalenergies,nairobi,TRK-0371,AGO,34000,2026-07-02 16:19:47,2026-07-02 17:10:47,2026-07-02 16:55:47,2026-07-02 17:55:47,COMPLETED,
LO-KOTPS1-01694,ola,mombasa,TRK-0130,PMS,36000,2026-07-02 13:10:30,2026-07-02 15:14:30,2026-07-02 14:59:30,2026-07-02 15:59:30,COMPLETED,
LO-KOTPS1-01695,ola,mombasa,TRK-0089,AGO,32000,2026-07-02 14:29:46,2026-07-02 16:50:46,2026-07-02 16:35:46,2026-07-02 17:35:46,COMPLETED,
LO-PS28-01224,totalenergies,kisumu,TRK-0441,DPK,40000,2026-07-02 17:45:44,2026-07-02 19:35:44,2026-07-02 19:20:44,2026-07-02 20:20:44,CANCELLED,WEATHER_ROUTE_CLOSURE
LO-KOTPS1-01696,hass,mombasa,TRK-0709,AGO,-36000,2026-07-02 06:58:53,2026-07-02 08:47:53,2026-07-02 08:32:53,2026-07-02 09:32:53,COMPLETED,
LO-KOTPS1-01697,hass,mombasa,TRK-0263,PMS,36000,2026-07-02 09:29:28,2026-07-02 11:00:28,2026-07-02 10:45:28,2026-07-02 11:45:28,COMPLETED,
LO-PS27-01293,ola,eldoret,TRK-0557,AGO,28000,2026-07-02 12:40:07,2026-07-02 14:03:07,2026-07-02 13:48:07,2026-07-02 14:48:07,COMPLETED,
LO-PS10-01983,hass,nairobi,TRK-0011,DPK,40000,2026-07-02 11:10:31,2026-07-02 12:37:31,2026-07-02 12:22:31,2026-07-02 13:22:31,COMPLETED,
LO-PS10-01984,totalenergies,nairobi,TRK-0528,AGO,36000,2026-07-02 07:41:46,2026-07-02 08:30:46,2026-07-02 08:15:46,2026-07-02 09:15:46,COMPLETED,
LO-PS28-01225,vivo,kisumu,TRK-0727,PMS,38000,2026-07-02 10:03:36,2026-07-02 12:11:36,2026-07-02 11:56:36,2026-07-02 12:56:36,COMPLETED,
LO-KOTPS1-01698,vivo,mombasa,TRK-0614,AGO,36000,2026-07-02 10:37:14,2026-07-02 12:32:14,2026-07-02 12:17:14,2026-07-02 13:17:14,COMPLETED,
LO-KOTPS1-01699,vivo,mombasa,TRK-0420,PMS,40000,2026-07-02 13:49:20,2026-07-02 15:59:20,2026-07-02 15:44:20,2026-07-02 16:44:20,COMPLETED,
